symbol,fiscal_period_end,sales,gross_profit,operating_income,net_income,ebitda,cash_and_equivalents,total_current_assets,total_assets,total_current_liabilities,long_term_debt,total_liabilities,total_equity,net_cash_from_operating_activities,property_and_equipment,prior_revenue,prior_revenue_growth_yoy,revenue_growth_yoy,revenue_growth_accel,gross_margin,operating_margin,net_margin,ebitda_margin,cfo_margin,fcf_margin,capex_to_revenue,rd_to_revenue,sga_to_revenue,debt_to_assets,debt_to_equity,cash_to_assets,current_ratio,asset_turnover,availability_date,trade_date,trade_close,trailing_3m_return,trailing_6m_return,trailing_12m_return,relative_6m_vs_spy,realized_vol_3m,drawdown_12m,growth_x_trailing_6m,growth_x_fcf_margin,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date,current_market_cap,market_cap_bucket,sales_2y_cagr,sales_3y_cagr,sales_growth_consistency_3y,sales_growth_volatility_3y,gross_margin_change_1y,operating_margin_change_1y,net_margin_change_1y,ebitda_margin_change_1y,fcf_margin_change_1y,cfo_margin_change_1y,asset_turnover_change_1y,cfo_to_net_income,fcf_to_net_income,accruals_to_assets,debt_change_1y,cash_change_1y,debt_to_ebitda,net_debt_to_ebitda,interest_coverage_proxy,quality_score,fundamental_momentum_score,sector_rel_sales_growth,sector_rel_operating_margin,sector_rel_fcf_margin,sector_rel_quality_score,growth_quality,growth_quality_x_pullback,growth_accel_x_relative_strength
BKNG,2014-12-31,8442000000,7584000000,3073000000,2422000000,3341000000,4292000000.0,5267000000.0,14941000000.0,1380000000.0,3850000000.0,6374000000.0,8567000000.0,,,6793000000.0,,0.2427498895922273,,0.898365316275764,0.3640132669983416,0.2868988391376451,0.3957592987443734,,,,0.0,,0.257680208821364,0.449398856075639,0.287263235392544,3.816666666666667,0.5650224215246636,2015-03-31,2015-03-31,45.71204376220703,0.0035428851571746,0.0026700185119052,-0.0232740604531213,-0.0527918315594868,0.2910986514914134,-0.1108472052705384,0.0006481466989742,,-0.0109780092660203,2015-06-30,0.0310699083996195,2015-09-29,0.1072113164348103,2016-03-31,119432019968.0,large_cap,,,,,,,,,,,,,,,,,1.1523495959293624,-0.13229571984435812,17.355844155844157,0.32673154623423667,,0.1804827262074482,0.2031047577213103,,0.32149034370659635,0.07931404677465866,0.0,
BLDR,2014-12-31,1604000000,357000000,50000000,18000000,62000000,18000000.0,332000000.0,583000000.0,172000000.0,354000000.0,543000000.0,40000000.0,27490000.0,-25500000.0,1490000000.0,0.3912231559290382,0.0765100671140939,-0.3147130888149443,0.2225685785536159,0.0311720698254364,0.0112219451371571,0.0386533665835411,0.0171384039900249,0.0012406483790523,0.0158977556109725,0.0,,0.6072041166380789,8.85,0.0308747855917667,1.930232558139535,2.751286449399657,2015-03-31,2015-03-31,6.670000076293945,-0.0262773475685585,0.1763668406603664,-0.267032989374811,0.1209049905889743,0.3934483866193883,-0.2646085666242999,0.0134938388156253,9.49220907462886e-05,0.9250374821168196,2015-06-30,0.8725636624067308,2015-09-29,0.6896552217171228,2016-03-31,7573291008.0,low_cap,,,0.23386661152156607,0.22253575922921132,0.007803477882474985,-0.0010426952752347028,0.0400810055398416,-0.0076553582486736035,0.0415359503924751,0.0490712898960651,-0.13631044982514906,1.5272222222222187,0.1105555555555494,-0.016277873070325792,-0.07884239498982804,-0.075714361695055,5.709677419354845,5.419354838709684,3.502824858757058,-0.11003412913196395,-0.11048710620539186,0.014242903729314804,-0.12973643945159488,-0.09625512957245569,-0.11527533165960427,-0.008418718604727437,-0.00022122159485831272,-0.03805038304139788
BLK,2014-12-31,11081000000,11081000000,4474000000,3294000000,4808000000,6001000000.0,8121000000.0,239808000000.0,2900000000.0,41981000000.0,212323000000.0,27485000000.0,3081000000.0,-66000000.0,10180000000.0,0.0902859590875013,0.0885068762278977,-0.0017790828596035,1.0,0.4037541738110279,0.2972655897482176,0.433895857774569,0.2780434978792527,0.2720873567367566,0.0059561411424961,0.0,,0.1750608820389645,1.5274149536110606,0.025024186015479,2.800344827586207,0.0462077995729917,2015-03-31,2015-03-31,278.2264709472656,0.0124548406111781,0.1189336058953816,0.1907092568904849,0.0634717558239894,0.2151227479213048,-0.033805328135318,0.0105264419363201,0.0240816020058759,-0.048488936785155,2015-06-30,-0.1870699276345917,2015-09-29,-0.0443751593876224,2016-03-31,167947649024.0,large_cap,,,0.0893964176576995,0.0012580015543184584,0.0,0.024874016640104524,0.009249872655879676,0.021322183904235015,-0.07643916585656357,-0.07971681646259399,-9.165511221290168e-05,0.9353369763205825,0.9153005464480874,0.0008882105684547678,0.04272994554380599,0.004325873807977401,8.731489184692181,7.483361064891851,2.290560015244991,0.12894907949695195,-0.10032507208779325,0.0262397128431186,0.2428456645339966,0.1745915787852486,0.12370787696931163,0.011412880218738066,0.0,-0.00011292151285539815
BMY,2014-12-31,15879000000,11947000000,2381000000,2004000000,3819000000,7435000000.0,14608000000.0,33749000000.0,8461000000.0,7242000000.0,18766000000.0,14983000000.0,3148000000.0,-526000000.0,16385000000.0,-0.0701435786845241,-0.030881904180653,0.039261674503871,0.7523773537376409,0.1499464701807418,0.1262044209333081,0.240506329113924,0.1982492600289691,0.1651237483468732,0.0331255116820958,0.0,,0.2145841358262467,0.4833477941667223,0.2203028237873714,1.7265098688098333,0.470502829713473,2015-03-31,2015-03-31,44.31245422363281,0.0851273694742782,0.2639962115730263,0.2764219619960377,0.2085343615016341,0.2240008270036888,-0.0579820316441971,-0.0081527057098536,-0.0050993357743984,0.0375803056478496,2015-06-30,-0.0756333114214887,2015-09-29,0.0195565795622061,2016-03-31,116398063616.0,large_cap,,,-0.05051274143258855,0.02776219628242623,0.03428153439067727,-0.0264953973810525,-0.03021913719913008,0.017497479556401907,-0.018458796663807286,-0.018107163529163306,0.04593297067533042,1.5708582834331337,1.308383233532934,-0.03389730066076032,0.007779616754936602,0.1030505435220315,1.8963079340141402,-0.05053678973553213,10.546810273405134,-0.0638703410483796,0.0536726332799192,-0.09314906756543209,-0.010962039096289483,0.06762797039536522,-0.06911154357601992,0.001972437752241687,0.0,0.008187408224149725
BRO,2014-12-31,1576000000,784000000,368000000,207000000,472000000,741000000.0,1179000000.0,4956000000.0,1269000000.0,1153000000.0,2843000000.0,2114000000.0,385020000.0,-11290000.0,1363000000.0,0.1358333333333332,0.1562729273661041,0.0204395940327708,0.4974619289340101,0.233502538071066,0.1313451776649746,0.299492385786802,0.2443020304568527,0.2371383248730964,0.0071637055837563,0.0,,0.2326472962066182,0.5454115421002839,0.1495157384987893,0.9290780141843972,0.3179983857949959,2015-03-31,2015-03-31,14.896008491516112,0.002065000026624,0.0262691604205209,0.0912395515658224,-0.0291926896508711,0.143372311769634,-0.0042106654976996,0.0041051585983646,0.037058300218613,-0.004156765376213,2015-06-30,-0.065346564319169,2015-09-29,0.0971292025011913,2016-03-31,19075983360.0,mid_cap,,,0.14605313034971865,0.014452975545272397,-0.0014375574929891832,-0.04089217946378362,-0.02786245256246478,-0.037264767551422495,-0.040844066909735494,-0.04136928282267768,-0.05542627173925069,1.8599999999999994,1.8054589371980674,-0.035920096852300215,0.1285377071655224,0.022392450827556504,2.4427966101694913,0.8728813559322035,8.18733738074588,0.06740415294611332,-0.6119054880625053,0.094005763981325,0.0725940287940347,0.13964254692158842,0.062162950418473,0.01053344429752174,0.0,-0.0005966867251884748
BSX,2014-12-31,7380000000,5170000000,-301000000,-119000000,619000000,587000000.0,3606000000.0,17042000000.0,2846000000.0,3859000000.0,10585000000.0,6457000000.0,1269000000.0,-259000000.0,7143000000.0,-0.0146227065802179,0.0331793364132717,0.0478020429934896,0.7005420054200542,-0.0407859078590785,-0.0161246612466124,0.0838753387533875,0.1719512195121951,0.1368563685636856,0.0350948509485094,0.0,,0.2264405586198803,0.5976459656187084,0.0344443140476469,1.2670414617006325,0.4330477643469076,2015-03-31,2015-03-31,17.75,0.3416478166407883,0.4890939502005995,0.312869778033721,0.4336321001292074,0.3493394602324901,-0.0177088932057855,0.0162278127114016,0.0045408034928732,-0.0028168584259462,2015-06-30,-0.0985915492957746,2015-09-29,0.0597182797714017,2016-03-31,78301192192.0,large_cap,,,0.009278314916526899,0.033801148755267386,0.004895918341795702,-0.057585571865798296,0.0008149999601634005,-0.096021063318571,0.0122588605138466,0.020474249051604415,0.0019935129438541366,-10.663865546218487,-8.487394957983192,-0.08144583969017721,-0.029247088474441102,0.021349147793347296,6.234248788368339,5.2859450726979045,3.2080849961129814,-0.15312085578224724,0.03701764272773698,-0.0290878269715074,-0.2016944171361098,0.039360590612177615,-0.15836205830988756,-0.00508044838588724,-0.0,0.02072850029373356
BX,2014-12-31,7485000000,7485000000,3750000000,1585000000,3852000000,3221000000.0,4908000000.0,31511000000.0,5210000000.0,8968000000.0,16619000000.0,14892000000.0,1654990000.0,-30270000.0,6613000000.0,0.6454341876088578,0.1318614849538786,-0.5135727026549792,1.0,0.501002004008016,0.2117568470273881,0.5146292585170341,0.2211075484301937,0.217063460253841,0.0040440881763527,0.0,,0.2845990289105392,0.6022025248455547,0.1022182729840373,0.9420345489443378,0.2375360985052838,2015-03-31,2015-03-31,22.37061309814453,0.1721127241100282,0.2660453367875648,0.2441640844359991,0.2105834867161726,0.1696946492909029,-0.0063868838071049,0.035081133173863,0.0286223101982986,0.0737980451960176,2015-06-30,-0.1956126385965846,2015-09-29,-0.2057805659375456,2016-03-31,144092463104.0,large_cap,,,0.38864783628136823,0.3631507406796382,0.0,0.0694278319227295,0.0346813895950579,0.0685382257028802,-0.31556923292625877,-0.31540235630290775,0.01471861813195588,1.0441577287066244,1.0250599369085172,-0.0022211291295103222,-0.07872183769547852,0.03392082360905839,2.328141225337487,1.4919522326064383,8.590544157002677,0.1677770389363446,-0.15342193571256887,0.06959432156909949,0.3400934947309847,0.119567682302333,0.16253583640870428,0.022123329495311105,0.0,-0.10814993040733369
BXP,2014-12-31,2397000000,1532000000,802000000,444000000,1430000000,2250000000.0,2989000000.0,19887000000.0,5206000000.0,5288000000.0,11984000000.0,7903000000.0,695550000.0,0.0,2136000000.0,0.1385927505330491,0.122191011235955,-0.016401739297094,0.6391322486441385,0.3345848977889027,0.1852315394242803,0.5965790571547768,0.2901752190237797,0.2901752190237797,0.0,0.0,,0.2659023482677126,0.6691129950651651,0.1131392366872831,0.5741452170572416,0.1205310001508523,2015-03-31,2015-03-31,90.3619155883789,0.0794136493559791,0.266232484008678,0.2955328742129834,0.2107706339372859,0.2096245933666987,-0.0249183515702761,0.0325312164448805,0.0354568034481303,-0.133815020824614,2015-06-30,-0.1546451228930428,2015-09-29,-0.0670291762429607,2016-03-31,10431218688.0,mid_cap,,,0.13039188088450204,0.011597781080229115,0.0005554696179213003,0.01716916745182412,-0.1658920560813377,0.01418205340945844,-0.07402421917846752,-0.07402421917846752,0.0145891293047061,1.5665540540540537,1.5665540540540537,-0.01264896666163825,-0.06050376223719761,-0.006987734843319007,3.697902097902098,2.124475524475525,5.408472012102875,0.06401211243622225,0.2289286562265941,0.059923847851175896,0.17367638851187142,0.1926794410722717,0.05877090990858193,0.007821704749931647,0.0,-0.0034570049893225966
C,2014-12-31,90572000000,84880000000,22362000000,7313000000,26097000000,,,,,,,,45434000000.0,-2763000000.0,92543000000.0,0.0202297482030251,-0.0212982073198405,-0.0415279555228657,0.9371549706311,0.2468974959148522,0.0807423927924745,0.288135406085766,0.5016340590911098,0.4711279424104579,0.0305061166806518,0.0,,,,,,,2015-03-31,2015-03-31,38.00144577026367,-0.0584519005104681,-0.0097842177998372,0.083231174037033,-0.0652460678712294,0.2480681557080836,-0.0858446217274546,0.0002083862991634,-0.0100341805916278,0.0732211312937727,2015-06-30,-0.047202974627908,2015-09-29,-0.1864329731492671,2016-03-31,210502303744.0,large_cap,,,-0.0005342295584077009,0.029364698959031602,0.00453986197890599,-0.07120327886011721,-0.0670051407865104,-0.06716969532655043,-0.11925706780101136,-0.1187262058668016,,6.2127717762888,5.834951456310678,,,,,,,1.1813367318096961,-0.5619236453042539,-0.0835653707046196,0.0859889866378209,0.3736321644589499,1.1760955292820559,-0.025160354628625724,-0.0014706705455605263,0.002709535804598291
CAT,2014-12-31,55184000000,15417000000,5952000000,3695000000,9115000000,7341000000.0,38867000000.0,84681000000.0,27877000000.0,27784000000.0,67855000000.0,16826000000.0,8057000000.0,-2475000000.0,55656000000.0,-0.1551271347248577,-0.0084806669541469,0.1466464677707107,0.2793744563641635,0.1078573499565091,0.0669578138590896,0.1651746883154537,0.1460024644824586,0.1011525079733256,0.044849956509133,0.0,,0.3281019354991084,1.651254011648639,0.0866900485350905,1.394231803996126,0.6516692056069248,2015-03-31,2015-03-31,60.61753845214844,-0.1389793258901842,-0.1856068417839511,-0.1718158149923599,-0.2410686918553433,0.2712438007530864,-0.2655750948966778,0.0015740698095807,-0.0008578407316984,0.0686365031134279,2015-06-30,-0.1822849265386088,2015-09-29,-0.0035801210834834,2016-03-31,409148456960.0,large_cap,,,-0.0818039008395023,0.10369471179772409,0.011137428909801017,-0.006326206174006907,-0.0011210994656193074,-0.004474585796951008,-0.017235446604797103,-0.037104478165234295,-0.003909384668235427,2.1805142083897144,1.5106901217861977,-0.051510964679207794,0.013375682200955363,0.015061232100865102,3.0481623697202416,2.242786615469007,6.561330262021306,-0.15488428426401385,0.05746406928324961,-0.070747830338926,-0.05305115932052219,0.003656730021817614,-0.16012548679165417,0.001313522031274517,0.0001825524064484378,-0.035351872150691986
CB,2014-12-31,19171000000,5930000000,3767000000,2853000000,3955000000,2977000000.0,21630000000.0,98248000000.0,63664000000.0,3357000000.0,68661000000.0,29587000000.0,4496000000.0,0.0,19261000000.0,0.0738737734165924,-0.0046726545869892,-0.0785464280035816,0.3093213708205101,0.1964947055448333,0.1488185279849773,0.206301184080121,0.2345208909290073,0.2345208909290073,0.0,0.0,,0.0341686344760198,0.1134619934430662,0.030300871264555,0.3397524503644131,0.1951286540184024,2015-03-31,2015-03-31,91.15079498291016,-0.0371324021857408,0.0758505382756968,0.1528836379784746,0.0203886882043047,0.1715768842584631,-0.0407198673631882,-0.0003544233655995,-0.0010958351167442,-0.0820042692430442,2015-06-30,-0.0768359958976563,2015-09-29,0.0950575765253403,2016-03-31,125724844032.0,large_cap,,,0.0346005594148016,0.05554071187931348,-0.04055662097638513,-0.03781296280052779,-0.04629076021397391,-0.0419206112576081,0.025705149274887595,0.025705149274887595,-0.008669885818651885,1.5758850332982821,1.5758850332982821,-0.01672298672746518,-0.006112817222213095,0.0055204247509586,0.848798988621996,0.09608091024020084,23.562704795948804,0.0697297102402549,-0.06248901388540522,-0.0669398179717683,0.03558619626780202,0.1370251129774993,0.06448850771261458,-0.0003258228504035549,-1.2098585122489259e-05,-0.0016014586301268923
CBOE,2014-12-31,617000000,617000000,314000000,190000000,354000000,148000000.0,244000000.0,384000000.0,74000000.0,0.0,134000000.0,250000000.0,262660000.0,-50150000.0,572000000.0,0.1171875,0.0786713286713287,-0.0385161713286712,1.0,0.5089141004862237,0.3079416531604538,0.5737439222042139,0.4257050243111831,0.3444246353322528,0.0812803889789303,0.0,,0.0,0.0,0.3854166666666667,3.2972972972972974,1.6067708333333333,2015-03-31,2015-03-31,49.82038497924805,-0.1081752093874863,0.0813209087950275,0.02897151735799,0.0258590587236353,0.2117783335996638,-0.1425576034052638,0.0063976239436647,0.0270963436887262,0.0002621722703053,2015-06-30,0.1541411388797111,2015-09-29,0.1541936652165774,2016-03-31,37991415808.0,mid_cap,,,0.09792941433566435,0.027235045931846353,0.0,0.008914100486223653,0.0002493454681460894,0.014303362763654404,0.002274285681903243,0.03343229703845585,0.31265318627450966,1.382421052631579,1.1184736842105263,-0.18921875,0.0,-0.11458333333333331,0.0,-0.41807909604519783,,1.7907958693367203,0.6943667913400431,0.016404165286549602,0.3480055912091924,0.24692885738074483,1.78555466680908,0.14088429041984693,0.015240187615574372,-0.000995991936197707
CBRE,2014-12-31,9050000000,3439000000,792000000,485000000,1071000000,832000000.0,3525000000.0,7647000000.0,2876000000.0,1852000000.0,5346000000.0,2301000000.0,,,7185000000.0,,0.2595685455810717,,0.38,0.0875138121546961,0.0535911602209944,0.118342541436464,,,,0.0,,0.2421864783575258,0.8048674489352455,0.1088008369295148,1.2256606397774688,1.183470642081862,2015-03-31,2015-03-31,38.709999084472656,0.1041071753625839,0.2899033251995073,0.4112285327670393,0.2344414751281152,0.2471481356604238,0.0,0.0752497844811525,,-0.0441746092719121,2015-06-30,-0.1911650682910648,2015-09-29,-0.2554895278624667,2016-03-31,38051512320.0,mid_cap,,,,,,,,,,,,,,,,,1.7292250233426716,0.9523809523809532,11.565874730021589,0.08513046671569463,,0.19730138219629256,-0.07339469712233519,,0.07988926418805431,0.022097191430030687,0.0,
CCI,2014-12-31,3690000000,2339000000,994000000,391000000,2088000000,323000000.0,932000000.0,21143000000.0,899000000.0,11808000000.0,14406000000.0,6737000000.0,1666130000.0,-780080000.0,3022000000.0,0.2420879572544183,0.2210456651224355,-0.0210422921319828,0.6338753387533875,0.2693766937669377,0.1059620596205962,0.5658536585365853,0.4515257452574526,0.2401219512195122,0.2114037940379403,0.0,,0.5584827129546422,1.752708920884667,0.0152769238045688,1.0367074527252502,0.1745258477983257,2015-03-31,2015-03-31,52.19749069213867,0.0541244892604289,0.0556890711593334,0.152543773387044,0.0002272210879412,0.1705049496513059,-0.0605446019343366,0.0123098277744654,0.053077916417814,-0.0174229691917693,2015-06-30,-0.0412861438930594,2015-09-29,0.0921126319395109,2016-03-31,37822930944.0,mid_cap,,,0.23156681118842692,0.014879147458233386,-0.019996269453098292,-0.035719269171513635,0.0761804580322442,-0.028123839808881224,0.018464108731093998,0.04197577834812111,0.027791203467177394,4.261202046035805,2.2661125319693096,-0.060309795204086455,0.0005317539840182794,-0.0044851543697453,5.655172413793105,5.500478927203067,3.5365853658536572,-0.10605147754497712,0.021939875561984658,0.1587785017376564,0.10846818448990639,0.1426261732680042,-0.11129268007261744,-0.0234422193911465,-0.0,-4.781252511005685e-06
CDNS,2014-12-31,1581000000,1357000000,207000000,159000000,343000000,1023000000.0,1852000000.0,3210000000.0,1393000000.0,349000000.0,1876000000.0,1334000000.0,316720000.0,-39810000.0,1460000000.0,0.1010558069381599,0.082876712328767,-0.0181790946093929,0.8583175205566097,0.1309297912713472,0.1005692599620493,0.2169512966476913,0.2003289057558507,0.1751486401012017,0.0251802656546489,0.0,,0.1087227414330218,0.2616191904047976,0.3186915887850467,1.3295046661880834,0.4925233644859813,2015-03-31,2015-03-31,18.440000534057617,-0.0450543219029709,0.0634371610028825,0.1866152238946843,0.0079753109314903,0.2259199023883872,-0.0450543219029709,0.0052574633433895,0.014515743460442,0.0661604814545002,2015-06-30,0.1084598667069514,2015-09-29,0.2787418243375403,2016-03-31,95774343168.0,large_cap,,,0.09196625963346344,0.01285456107413352,-0.004696178073527291,0.0014777364768267243,-0.011759507161238303,0.002567735003855709,-0.04586505852893519,-0.05145876547702602,-0.10854703485531142,1.9919496855345908,1.7415723270440244,-0.04913395638629282,0.1087227414330218,0.05809051838570545,1.0174927113702623,-1.9650145772594756,19.656160458452725,0.08737426924070174,-0.5673933123523845,0.020609548943987907,-0.02997871800568408,0.07765286214969372,0.08213306671306142,0.007241292176797874,0.0003262515087269163,-0.00014498393196288756
CDW,2014-12-31,12075000000,1921000000,673000000,245000000,887000000,345000000.0,2453000000.0,6100000000.0,1468000000.0,3175000000.0,5163000000.0,937000000.0,435000000.0,-55000000.0,10769000000.0,0.0632898894154818,0.121274027300585,0.0579841378851031,0.1590890269151138,0.0557349896480331,0.0202898550724637,0.0734575569358178,0.0360248447204968,0.0314699792960662,0.0045548654244306,0.0,,0.5204918032786885,3.3884738527214515,0.0565573770491803,1.6709809264305178,1.9795081967213115,2015-03-31,2015-03-31,32.753013610839844,0.0441417740693299,0.2197205924093257,0.3661716035081912,0.1642587423379335,0.1934437681959737,-0.0246202002537621,0.0266464011223492,0.0038164911282999,-0.0777762093341187,2015-06-30,0.0731517075576233,2015-09-29,0.1242291235296131,2016-03-31,13039794176.0,mid_cap,,,,,,,,,,,,1.775510204081628,1.5510204081632628,-0.03114754098360637,,,3.579481397970688,3.190529875986471,5.58740157480315,-0.14382095174190562,0.19754693665064224,0.059006863915805896,-0.1051735196289982,-0.06602579865544178,-0.14906215426954594,-0.017441746027943978,-0.0,0.009524401564556358
CF,2014-12-31,4743000000,1779000000,2367000000,1390000000,2759000000,2083000000.0,2615000000.0,11338000000.0,980000000.0,4593000000.0,6766000000.0,4573000000.0,1408600000.0,-1797500000.0,5475000000.0,-0.1030471821756225,-0.1336986301369863,-0.0306514479613637,0.3750790638836179,0.4990512333965844,0.2930634619439173,0.5816993464052288,0.2969850305713683,-0.0819945182374024,0.3789795488087708,0.0,,0.40509790086435,1.0043734966105402,0.1837184688657611,2.6683673469387754,0.4183277473981301,2015-03-31,2015-03-31,41.58884048461914,0.0447466915002789,0.0290836979056738,0.111281166362249,-0.0263781521657182,0.2307737630591508,-0.0927466348933212,-0.0038884505693065,0.0109625547670828,0.1385973465146921,2015-06-30,-0.2131366280309642,2015-09-29,-0.4324290869833012,2016-03-31,19240529920.0,mid_cap,,,-0.1183729061563044,0.021673846706666916,-0.08519490871912183,0.05850328819110501,0.025483553268118297,0.06626555645089094,-0.20173881047484532,0.029076354772281543,-0.09440872010514761,1.0133812949640288,-0.2797841726618702,-0.0016405009701887458,0.1149686631793903,0.009060293177429984,1.6647335991301195,0.9097499093874596,12.013934247768344,-0.21752460784349043,-0.5924500395397317,-0.1959657935217654,0.33814272411955315,-0.17949029618891038,-0.22276581037113075,0.029082742089759816,0.0,0.0008085285584244446
CHD,2014-12-31,3298000000,1453000000,641000000,414000000,732000000,423000000.0,1033000000.0,4381000000.0,905000000.0,699000000.0,2279000000.0,2102000000.0,540300000.0,-70500000.0,3194000000.0,0.0930869267624914,0.0325610519724484,-0.060525874790043,0.4405700424499696,0.1943602183141297,0.1255306246209824,0.2219526986052152,0.163826561552456,0.142449969678593,0.0213765918738629,0.0,,0.1595526135585482,0.3325404376784015,0.0965532983337137,1.1414364640883978,0.7527961652590732,2015-03-31,2015-03-31,36.78344345092773,0.0707261216488448,0.2178979443764119,0.2585995400282457,0.1624360943050198,0.1468256321393611,-0.0088191682972095,0.00709498629153,0.0046383208661783,-0.0463635223803141,2015-06-30,-0.0026595637112513,2015-09-29,0.0964092623130437,2016-03-31,22284546048.0,mid_cap,,,0.0628239893674699,0.04279825650128731,-0.00964911847676797,-0.00037991944416709833,0.002174331571514712,-0.0012783596289739074,0.0070398256585554875,0.007408277269425417,0.00303090704311082,1.3050724637681157,1.1347826086956514,-0.028829034467016637,0.00697045393413509,-0.020113368332952894,0.9549180327868853,0.3770491803278689,20.94420600858369,0.07980221677803252,0.012850446350136898,-0.029706111412330698,0.033451709037098404,0.04495419172708501,0.0745610142503922,0.0025984441280261106,0.0,-0.009831586705289243
CHRW,2014-12-31,13470000000,2008000000,748000000,450000000,805000000,488000000.0,2105000000.0,3214000000.0,1576000000.0,500000000.0,2167000000.0,1047000000.0,513430000.0,-22360000.0,12752000000.0,0.1226340346861518,0.0563048933500627,-0.0663291413360891,0.1490720118782479,0.0555308092056421,0.0334075723830735,0.0597624350408314,0.038116555308092,0.036456570155902,0.00165998515219,0.0,,0.1555693839452396,0.4775549188156638,0.1518357187305538,1.3356598984771573,4.191039203484754,2015-03-31,2015-03-31,56.55541610717773,-0.0365947653012613,0.113409233531067,0.4278515979087749,0.0579473834596748,0.2571180958891889,-0.0462088416507279,0.006385494798879,0.0020526832945371,-0.1426247851445159,2015-06-30,-0.0580461730446726,2015-09-29,0.0396480750978893,2016-03-31,19282849792.0,mid_cap,,,0.08946946401810725,0.046901785629029545,0.0050945965708451835,0.0019705833587162006,0.0007852386315052029,0.0017323221173685052,0.012348194999063901,0.010843970615494799,-0.358372141502759,1.1409555555555537,1.0912666666666666,-0.01973553204729285,-0.02281092286888811,0.0940404993227765,0.6211180124223611,0.014906832298136885,32.19999999999996,0.8092962999827463,-0.61403678667937,-0.005962270034716395,-0.10537770007138919,-0.06103920779560599,0.804055097455106,0.04556734185912888,0.0016675261807371613,-0.0038436001875533214
CHTR,2014-12-31,9108000000,3135000000,971000000,-183000000,3073000000,3000000.0,371000000.0,24550000000.0,1635000000.0,21023000000.0,24404000000.0,146000000.0,2359000000.0,-2221000000.0,8155000000.0,0.0867537313432835,0.1168608215818516,0.030107090238568,0.3442028985507246,0.1066095740008783,-0.0200922266139657,0.3373956960913483,0.2590030742204655,0.0151515151515151,0.2438515590689503,0.0,,0.8563340122199593,143.9931506849315,0.000122199592668,0.2269113149847094,0.3709979633401222,2015-03-31,2015-03-31,193.1100006103516,0.1411097647326034,0.241226368026727,0.5674513424824144,0.1857645179553348,0.3253345262587699,-0.0018091910026307,0.0281899115548094,0.0017706185088159,-0.1131997335262799,2015-06-30,-0.1333436897033476,2015-09-29,0.0482626069906919,2016-03-31,19811561472.0,mid_cap,,,0.10180727646256754,0.02128892766948682,-0.00037098250384309805,-0.006817771186123506,0.0006312559120919027,-0.003376836097492897,-0.025682329115805497,-0.005619856496885844,-0.10052559838291908,-12.890710382513658,-0.7540983606557351,-0.10354378818737268,0.036386050381277624,-0.0010920241714255999,6.84119752684673,6.8402212821347215,2.9234647766731676,-0.5727446217872499,-0.29217564851855476,0.0545936581970725,-0.054298935276152996,-0.08234426279999289,-0.5779858243148903,-0.06693140705864489,-0.0,0.005592829105205351
CI,2014-12-31,34914000000,13580000000,3304000000,2102000000,3892000000,1583000000.0,11420000000.0,55896000000.0,31684000000.0,5005000000.0,45107000000.0,10789000000.0,1994000000.0,-473000000.0,32380000000.0,0.1119887358769189,0.0782581840642371,-0.0337305518126818,0.3889557197685742,0.0946325256344159,0.0602050753279486,0.1114739073151171,0.0571117603253709,0.0435641862863034,0.0135475740390674,0.0,,0.0895412909689423,0.4638984150523682,0.0283204522684986,0.3604342885999242,0.6246243022756548,2015-03-31,2015-03-31,117.62419128417967,0.2435888045986505,0.4191416116144504,0.5464284994237971,0.3636797615430582,0.2119872236734022,-0.0040012470949677,0.0328012613907046,0.0034092541090022,0.2515450562545638,2015-06-30,0.0236400968837608,2015-09-29,0.0605629231383728,2016-03-31,75463155712.0,large_cap,,,0.095123459970578,0.0238511019199115,0.03333496621699916,0.027430549105694507,0.0146213816899005,0.0258346238067787,0.0376346001220045,0.0349066954705223,0.028702629719706607,0.9486203615604185,0.7235965746907692,0.0019321597252039545,-0.0027363886541436067,-0.0347316678728441,1.2859712230215832,0.8792394655704014,15.552447552447546,-0.26643872225329,0.22567777042142995,0.015991020679458,-0.06627598364261539,-0.05393159166520459,-0.27167992478093034,-0.020851010567938113,-0.0,-0.012267119039951887
