date,daily_asset_abs_mom_126_top1,daily_asset_abs_mom_126_top2,daily_asset_abs_mom_252_top1,daily_asset_abs_mom_252_top2,daily_asset_abs_mom_252_top3,daily_sector_market_neutral_rs,daily_large_cap_5d_reversal,daily_large_cap_rsi_reversal,daily_large_cap_lowvol_trend,daily_large_cap_volume_thrust,daily_risk_off_tlt_gld,hourly_large_cap_vwap_fade_1h,hourly_sector_vwap_fade_1h,hourly_large_cap_rsi_fade_1h,hourly_sector_market_neutral_mom_1h,hourly_large_cap_opening_range_1h,hourly_large_cap_vwap_fade_2h,hourly_large_cap_rsi_fade_2h
2018-05-24,-0.01644206718594443,-0.006731133472615859,-0.0011445668749019422,-0.004610295143974651,-0.002112554742591917,-0.007351849679327466,-0.002586627059033894,0.0,2.771684203922237e-05,0.0,0.0,,,,,,,
2018-05-25,-0.025988846067547478,-0.011575263701538106,-0.000716454424324553,-0.0020167394542617103,-0.0007197551988917825,-0.008470603823583386,-0.005733715520622987,0.0,-0.00021422794901463247,0.0,0.0,,,,,,,
2018-05-29,-0.009726293295757802,-0.005589622269576013,-0.005448035941038931,-0.01991996103699605,-0.015457779856261684,0.006941873731659412,-0.020491920759369703,0.0,-0.007454944808576733,0.0,0.0,,,,,,,
2018-05-30,0.009115878774514252,0.018848648177045003,0.007351756642384855,0.007221833571056347,0.01139578492944522,-0.0015223589322030033,0.01192854157251322,0.0,0.011657541184828323,0.0,0.0,,,,,,,
2018-05-31,-0.009571800351160563,-0.006075341009680011,0.0002861122347770362,-0.004816729974269125,-0.006019318979849734,0.0027811440058387368,-0.01380427162553819,0.0,-0.0044054379907699235,-0.0007680571740863442,0.0,,,,,,,
2018-06-01,0.004735629439164057,0.006164394716449912,0.017024114272563118,0.010813585502545138,0.01088684460575286,-0.0010999069663808689,0.012716782276870375,0.0,0.009937359290225907,-0.001,0.0,,,,,,,
2018-06-04,-0.008640759901351158,-0.0015123020874426344,0.008018077423531222,-0.0004299129146987467,0.0007998743957846899,-0.0024696272350067947,0.0021809701806459227,0.0,0.013011588219668045,0.0,0.0,,,,,,,
2018-06-05,0.0014894076850924271,0.003686406678324158,0.003489407685092427,0.0005195763889265769,-0.0011118827624883815,-2.2534959777094983e-05,0.0017500666365160716,0.0,0.007834433703542658,0.0,0.0,,,,,,,
2018-06-06,0.006535776177286179,0.00806572106541756,0.006535776177286179,0.0056404077163093765,0.006272697304337125,-0.0002495749441549863,0.023421053990253782,0.0,0.008931460092909405,0.0,0.0,,,,,,,
2018-06-07,-0.008013284538039733,-0.002004201964031361,-0.008013284538039733,-0.003102527045117129,-0.0010118532656230568,0.0018193939523156988,0.02284062663628683,0.0,-0.01318161698045771,-0.011672914412696911,0.0,,,,,,,
2018-06-08,-0.0016712265747063082,0.0003999262747095239,-0.0016712265747063082,-0.0029093115193436735,-0.0009690043211026052,-0.003745418475200503,0.002888964509406568,0.0,0.0009394703196202293,0.004966987221204366,0.0,,,,,,,
2018-06-11,0.0011157095678304696,0.0027035034520145325,0.0011157095678304696,0.0016037535613696843,0.0034886977989860186,-0.00029954248873935007,0.008634299083677983,0.0,-0.0008572933321311257,-0.001,0.0,,,,,,,
2018-06-12,0.002802530706319308,-0.0017658001937714907,0.004877512085250668,0.004835965286133539,0.0009128197412029945,-0.000770965398298568,0.004064638573635129,0.0,0.006652052807083282,0.03112891816285257,0.0,,,,,,,
2018-06-13,0.0015329904854781695,-0.002381571577134846,-0.005131101611949518,-0.0014729176140676193,-0.002197704955036823,-0.0029058697466175743,0.0027388439650009463,0.0,0.00249906742683025,0.005863940944921264,0.0,,,,,,,
2018-06-14,0.010444830674868566,0.008941401781987839,0.007108884416813455,0.008941401781987839,0.0056814758312389475,0.0017412752251157971,-0.0010078313644707234,0.0,0.010375447156310391,0.03205887182434464,0.0,,,,,,,
2018-06-15,0.0016441208206088298,-0.0008243830060564833,-0.003819539341996636,-0.0008243830060564833,-0.007339985995572258,-0.007028039971964315,-0.009612511013947755,0.0,-0.0016193132030373524,-0.0022653012457408694,0.0,,,,,,,
2018-06-18,-0.0016949762226396992,-0.00042758871962065534,0.0011155031231682155,-0.00042758871962065534,0.0027889400110025432,0.004447035099777668,0.0007757720651575379,0.0,0.004124793084606854,-0.02291031680157881,0.0,,,,,,,
2018-06-19,-0.0012507877049124927,-0.0030230942440516396,-0.005153024337926193,-0.0030230942440516396,-0.002791243248984985,-0.0011700798312713485,-0.014989379931843832,0.0,-0.0013788957684172467,-0.001,0.0,,,,,,,
2018-06-20,0.004741590273725782,0.003545088193545519,0.002100145689200028,0.003545088193545519,0.0038140013870920893,0.0029389097330579294,0.002637870981166778,0.0,0.006647218508246631,0.028087795870277987,0.0,,,,,,,
2018-06-21,-0.00712346699234323,-0.00737909201640628,-0.0076842811144949286,-0.00737909201640628,-0.010905089038691465,-0.002328666789930009,-0.005000299550793554,0.0,-0.007455863599006991,-0.003167289894392855,0.0,,,,,,,
2018-06-22,-0.001703581277119559,-0.0023992846530828922,-0.003237965989448588,-0.0023992846530828922,0.004499506290885285,0.003142135311413223,-0.00609494608004013,0.0,-0.005188723944992103,-0.010470767668364522,0.0,,,,,,,
2018-06-25,-0.021739226671302014,-0.02129860039618433,-0.020762995996752687,-0.02129860039618433,-0.02095936781426843,-0.005425601257774629,-0.014966321663956183,-0.02842743902707261,-0.025149526187047,-0.001,0.0,,,,,,,
2018-06-26,0.007162423485472358,0.005700783926527689,0.0040390900622677695,0.005700783926527689,0.007686999846100709,0.005497659919065027,0.009000670952086256,0.008711987069833104,0.007939923804550235,-0.0066665356347306295,0.0,,,,,,,
2018-06-27,-0.01294679316567482,-0.013298643684179625,-0.013647329445101719,-0.013298643684179625,-0.005916440289240922,0.0025956278129983476,-0.013409699465008518,-0.011978620212859802,-0.014399620935577152,-0.001,0.0,,,,,,,
2018-06-28,0.007851606965057822,0.009909208366874402,0.012234130827472711,0.009909208366874402,0.006740084144383127,0.0023069727278537387,0.011909281983605155,-0.0010859877779394321,0.007967224043533611,0.0,0.0,,,,,,,
2018-06-29,0.001741429553024476,0.0007125374193775552,-0.0004318823465048194,0.0007125374193775552,0.0022694328045789495,0.0001431624734929,-0.0027264166770874176,-0.003020409597454692,-0.0018266357805798033,0.0,0.0,,,,,,,
2018-07-02,0.0013722211226019354,0.00483535864816791,0.008924617621935083,0.00483535864816791,-0.0005185750570196653,0.0006373994198895548,0.010292608871809397,0.0014059958775746969,0.009512553593268304,0.0,0.0,,,,,,,
2018-07-03,-0.0050250328627376994,-0.008154319673808905,-0.011841762085880503,-0.008154319673808905,-0.004225938933642986,-0.005356694466750866,-0.004620460003420144,-0.010884711247700228,-0.011021256741749745,0.0,0.0,,,,,,,
2018-07-05,0.004958850343768528,0.0090815772503828,0.01414973474953607,0.0090815772503828,0.0063510517909537295,0.000277166230790634,0.014492766321421185,0.004978046041495119,0.011266947142806348,0.0,0.0,,,,,,,
2018-07-06,0.007858056361475185,0.009531014937359271,0.011674064796911354,0.009531014937359271,0.008603689017325777,0.0023666993401313214,0.00016471889926909615,0.006607728234595526,0.0075589700393319205,0.0,0.0,,,,,,,
2018-07-09,0.011967496625866714,0.010043918970096159,0.007599176739481184,0.010043918970096159,0.01132557057302879,0.0023577019776920916,0.007080785697338678,0.0038052505967672216,0.0098252108593694,0.0,0.0,,,,,,,
2018-07-10,0.002149948811968949,0.0022422948607740477,0.0023743311190036476,0.0022422948607740477,0.0036063565045290694,0.002674605648113228,-0.001,0.009981866450357032,0.0037848958555160663,0.0,0.0,,,,,,,
2018-07-11,-0.0023244204239730726,-0.003052643228800454,-0.0039013123032823893,-0.003052643228800454,-0.007938916299063296,0.0007254764606779566,-0.011884699093960616,-0.029704755947775562,0.004939506890198606,-0.004100069602491318,0.0,,,,,,,
2018-07-12,0.006631094172856455,0.010769542292150162,0.01580674331600429,0.010769542292150162,0.00837748630371638,0.0015112775401904433,-0.001,-0.09414453760581283,0.014419079897315784,-0.001,0.0,,,,,,,
2018-07-13,0.0022251461917757176,0.0007267106378417724,-0.0011015649437049468,0.0007267106378417724,0.0019264170983255397,0.00152710568747446,0.0,0.00549460225763391,0.0013358998383686594,-0.004430658522709851,0.0,,,,,,,
2018-07-16,-0.004344241844881134,0.00032046500138682753,-0.002344241844881134,0.00032046500138682753,-0.0028118001034269646,-0.0013516787635546785,0.010824115285196334,-0.001,-0.004233529618188499,-0.001,0.0,,,,,,,
2018-07-17,0.007462303796933911,0.00387411468596006,0.007462303796933911,0.00387411468596006,0.0018108201365450536,0.004290754556969463,-0.008720237182790684,0.0,-0.001817146576342503,-0.0017237260513808242,0.0,,,,,,,
2018-07-18,-0.0016459441550397136,-0.0010834105597095028,-0.0016459441550397136,-0.0010834105597095028,-0.0006461144744043373,-0.0013798807604058227,0.005326241717920197,0.0,0.0005572114026628949,-0.001,0.0,,,,,,,
2018-07-19,-0.003572035388884842,-0.002863925093840174,-0.003572035388884842,-0.002863925093840174,-0.002063221973162354,0.0016309126583458657,-0.013249559588471814,0.0,-0.005668269928774458,0.0,0.0,,,,,,,
2018-07-20,-0.006438556861313225,-0.002346601089515061,0.0002754782570890679,-0.002346601089515061,-0.0026328549560507577,-0.005133589445633859,-0.0037445525626075378,-0.021766382110007698,0.004818011435712312,0.0010732233133693434,0.0,,,,,,,
2018-07-23,0.003100094562744184,0.001685719522088169,0.005100094562744184,0.001685719522088169,0.00014462987903093535,0.002623014691405977,0.003415830867746329,-0.033101575077221224,0.002633319386508922,-0.001,0.0,,,,,,,
2018-07-24,0.005485504541859809,0.0008303820179348991,0.005485504541859809,0.0008303820179348991,0.003801347670630233,-0.000791774292159622,0.01912971364982343,-0.016724546787737604,0.0015069466958045523,0.0018607918484555572,0.0,,,,,,,
2018-07-25,0.012547560457924378,0.006882530095691467,0.012547560457924378,0.009658954931913636,0.00932408709149448,0.00186346880493246,0.012609062675711416,0.015532305198427077,0.02025266948211143,0.026252543160755953,0.0,,,,,,,
2018-07-26,-0.015355299964513791,-0.002978678560509651,-0.015355299964513791,-0.009737301420721538,-0.004692552272532477,-0.0017500195017609696,0.0040658379629138035,0.000606260090099342,-0.01058805509198077,-0.06952335610181515,0.0,,,,,,,
2018-07-27,-0.017100044240619505,-0.010497732800014141,-0.017100044240619505,-0.008910756446341065,-0.007792884558513659,-0.005512217226211652,-0.009150784762380328,-0.021702559710432445,-0.0143398269807592,-0.011097919585735512,0.0,,,,,,,
2018-07-30,-0.008078819292147264,-0.010973414450451087,-0.015588101599831483,-0.011224806414269081,-0.0064275896292271695,-0.004015844666784443,-0.02031521355880889,-0.05700857326928288,-0.019930461099289934,0.018729032880523633,0.0,,,,,,,
2018-07-31,0.008982670674785975,0.005781246912036879,0.0026860249953353232,0.003842283494592904,0.002429426018997459,0.0005025465485864399,0.0007359608799516054,-0.001,0.0010412716639639024,-0.015186975106770029,0.0,,,,,,,
2018-08-01,-0.006440424005327294,0.001462459839760216,0.009024693658223448,0.000989744498330927,-0.002714693922011288,0.00048672270885550975,0.002843504887280047,0.002864211844153642,0.010705215130566097,-0.03094975389134532,0.0,,,,,,,
2018-08-02,0.010577066002340986,0.008852575293863785,0.012577066002340986,0.009271916404546353,0.005621645089478124,0.004674903661651428,0.00969241552489446,0.025130672796217945,0.015014695364909191,0.027230900140963188,0.0,,,,,,,
2018-08-03,0.009193374073134699,0.007321352933873131,0.003587736279623055,0.003476934385171109,0.0013422895778648727,0.0022834416710095407,0.0005247967585942294,0.001628799886577383,0.0014353463222602813,0.000563813699295197,0.0,,,,,,,
2018-08-06,0.0033630432452815846,0.0031236445352839227,0.005363043245281585,0.006138320192115254,0.005545268661700237,0.003193431942643736,0.003044046397548632,-0.001,0.005545394712348521,-0.019221288258488543,0.0,,,,,,,
2018-08-07,0.0038302564763279534,0.003129575125872467,0.0038302564763279534,0.004281808749436498,0.005038430605924792,-0.0015742824268256837,0.008311765762573297,0.0020895987725551538,0.003861049076711813,-0.012124537190633998,0.0,,,,,,,
2018-08-08,0.0027249627264667176,-0.0024160596985192302,0.0027249627264667176,0.0017586258978577979,-0.00041018882997587093,-0.001568815408090165,-0.004613508603691854,0.0016616435436247086,0.00423889891808662,-0.02631699926426101,0.0,,,,,,,
2018-08-09,0.00040765594151004336,0.002448546359721089,0.00040765594151004336,0.0023021213112148485,-0.0005290036481972555,1.1318978706148611e-05,0.002400056230850425,-0.002655028251632594,-0.003306058625958273,-0.0483068984460443,0.0,,,,,,,
2018-08-10,-0.008014152490880555,-0.00935353033661647,-0.008014152490880555,-0.00821894446776787,-0.00473403133676199,-0.002772854518041453,0.0002086753947794671,-0.009421468512275658,-0.0016085464873927145,-0.001,0.0,,,,,,,
2018-08-13,-0.0013696478172166016,-0.007400660949062384,-0.0013696478172166016,-0.003472679457925966,-0.005748458060281727,0.006555793156755238,-0.0038577589376003795,-0.0110035011909011,0.00014815285691188512,0.0,0.0,,,,,,,
2018-08-14,0.006170742415757768,0.004563485097692481,0.006170742415757768,0.008179248952530202,0.006770788401248405,0.0024937384862318158,0.00041655689309736234,-0.005356965718231854,0.009157315139922661,0.0,0.0,,,,,,,
2018-08-15,-0.008994543847254177,-0.02001655268725468,-0.008994543847254177,-0.0108003674774476,-0.01668427202874533,0.007926877122262074,-0.0003045038460401218,-0.004820048269339067,-0.006033156525471986,0.0,0.0,,,,,,,
2018-08-16,0.008808793590484589,0.006615468835289393,0.004400428365879838,0.0046820050329597655,0.0052660502675690455,0.003907618559664099,0.0030489927450439193,0.005765331698627175,0.0069303173993202315,0.0,0.0,,,,,,,
2018-08-17,0.005162277789178882,0.0033411561275959872,0.0015065190482630442,0.0011605719269398935,0.0014707049100061008,-0.0003974253901899152,-0.004400818508035286,-0.0009999999999999998,0.004881033546100457,-0.009008557376698145,0.0,,,,,,,
2018-08-20,-0.003484971017888694,-0.0024987244258441363,-0.0015042528626720841,0.0033084766881768695,0.0041208996452024495,-0.0022189952897731235,0.005173046444834627,0.0,-0.0005518167577574456,-0.01890672215825351,0.0,,,,,,,
2018-08-21,-0.007178340315805776,-0.003126391990526031,0.005942823385293396,0.005143289762996699,0.005123441188563848,-0.00449723684773652,0.004477552918535316,0.0,-0.0022704531093859456,0.0008333333333332416,0.0,,,,,,,
2018-08-22,-0.007415685422832552,0.0006538517014977479,0.0010507407610897967,0.0019186434750442152,0.004312429820153651,-0.003250007824117415,0.007129182831352792,0.0,0.003989907115478187,-0.001,0.0,,,,,,,
2018-08-23,-0.006707378730809841,-0.002393055734382251,-0.0009621381089519598,0.00043146683335156146,-0.000782854163050194,0.003554826571521554,-0.0029639834703375258,0.0,0.0028069000790635736,0.0,0.0,,,,,,,
2018-08-24,0.007297337457366604,0.005100452693273366,0.00586590037597845,0.007728891704262951,0.007621235293967889,-0.006504612439401288,0.003577675817061548,0.0009653945392361649,0.010303099475288149,0.019161989559261072,0.0,,,,,,,
2018-08-27,0.007378381011025281,-0.0016547707769559532,0.006441062090740468,0.007639107293507551,0.0075599640678384065,-0.0005768288767485278,0.003180529088535112,0.0004946125442590785,0.003652554561432707,-0.001,0.0,,,,,,,
2018-08-28,-0.004261632550236594,-0.0015693459674838333,0.0019888736724267275,0.0018701844586490523,0.00036599276789453777,0.003586064591084828,-0.0022078621521978833,-0.02520917226401842,0.003465538159589705,0.0,0.0,,,,,,,
2018-08-29,0.0061524188729205065,0.009276926856589492,0.011220644363661103,0.01027024491580109,0.009200717366964845,0.0009791364888107998,0.0003739610224736788,-0.001,0.008190338706570327,0.0,0.0,,,,,,,
2018-08-30,-0.0027915025842423224,-0.004607541882476011,-0.0057187715437135855,-0.004544443769375814,-0.004096055962994195,0.0005839536459792067,-0.0036763511078930704,-0.009382703674554849,-0.0021337535136167437,-0.008199250767852294,0.0,,,,,,,
2018-08-31,0.0019487342122901392,-0.0005240834766679826,0.003948734212290139,0.0025242712937667846,-9.796758497748101e-05,0.0012312062783388592,-0.00950535698708487,-0.008454429176839806,0.004916653996704426,0.007417297277603932,0.0,,,,,,,
2018-09-04,0.0018813077940487144,0.00034662106667515463,0.0018813077940487144,-0.0006605162440393121,-0.0010401330929267604,0.0007297031773167619,-0.005466109066291161,0.0042630407264279135,0.005340132703740206,0.002234462319064768,0.0,,,,,,,
2018-09-05,-0.0107537464200268,-0.007201064767328026,-0.0107537464200268,-0.011520642642241005,-0.008945976768905326,-0.0008107118069554471,0.0037310006330746066,0.013851861058852943,-0.009434615414857687,-0.001,0.0,,,,,,,
2018-09-06,0.0036920867430909627,-0.005603647447498092,-0.0027604785802678444,-0.004748423311921086,-0.008273702322893569,0.0009085036947995197,0.0025629051315883646,-0.001,0.0019293058868337584,-0.019302408612638988,0.0,,,,,,,
2018-09-07,-0.012232998037197795,-0.006808077666050279,-8.69012156293758e-05,-0.0015480246351464195,-0.002555193652415406,-0.0011220076198864646,-0.0021378240537966815,-0.009952961836391161,0.001818606856947127,-0.001,0.0,,,,,,,
2018-09-10,0.0049909219601373955,0.0042882127826717135,0.003720519593628069,0.0034568906940258748,0.0011445175723858484,0.0009659878217351836,0.0009661234193514451,0.005738087012152393,-0.0013742333628239888,0.03352576606833313,0.0,,,,,,,
2018-09-11,-0.0025749674171366976,0.0031623866991371857,0.008016519282974865,0.008245079070104551,0.005903517925370254,-0.0026211771720618146,0.013044010044034222,-0.001,0.010036800230620214,-0.001,0.0,,,,,,,
2018-09-12,-0.00011853139814865625,0.0005753575485830646,0.0018814686018513438,-0.000791924956487949,-0.0011989372882032184,-0.0010787276689815735,-9.106601972185083e-05,0.012413093561480903,-0.0013836389783035965,-0.009744678323949207,0.0,,,,,,,
2018-09-13,0.0017070227406275063,0.0002851462145799108,0.0017070227406275063,0.006143334986304816,0.006044595265209698,0.004368257292994897,0.006054800122971487,-0.001,0.00377213081731448,-0.001,0.0,,,,,,,
2018-09-14,-0.003749190283514281,-0.00035009371159466085,-0.003749190283514281,-0.002479055081674793,-0.0013702713764437919,0.00014219628524881326,-3.1808218252846166e-05,0.0,-0.006666288014195612,0.0,0.0,,,,,,,
2018-09-17,-0.012401846666544869,-0.007006050067649387,-0.012401846666544869,-0.012466750693504157,-0.009453508863859112,-0.002229044979351798,-0.004790313389420014,-0.01640769313049817,-0.012379347093452968,0.0,0.0,,,,,,,
2018-09-18,0.0045882071135956454,0.01028093437031872,0.012730713462388632,0.009919684544802061,0.008006738076989416,0.0012399610057233252,0.0068921187095687415,0.002040741713561058,0.007497128973482506,0.0,0.0,,,,,,,
2018-09-19,0.0030719202633917586,0.0014775738749817204,0.00042752349482855223,-0.0009148641367145635,-7.102344903615028e-05,-0.0018773439708455234,0.004034648039539188,0.0041348605530160416,-0.0034679658788302897,0.0,0.0,,,,,,,
2018-09-20,0.0048382952114032225,0.007326343359372596,0.0068382952114032225,0.009066867837080278,0.008654318122490207,0.0012331582241731551,0.0032002774706543814,0.014732504761639564,0.006136612624766539,0.0,0.0,,,,,,,
2018-09-21,-0.0006508258646689118,-0.001248600301471428,-0.004419402557856444,-0.004217621913798176,-0.0028032137929018537,0.003626996763064361,-0.004911564782637674,-0.016323049789155886,0.0023308285130495023,0.0014357043158607094,0.0,,,,,,,
2018-09-24,0.002015513277698666,-0.0018042854289485725,-0.006499894067240164,-0.0014195350538652456,-0.0022348937285286957,-0.0037887773729261983,0.00845725631622536,0.006430185942219926,-0.002001089897601876,-0.007186872104818309,0.0,,,,,,,
2018-09-25,-0.003070131535084175,-0.0005226822385139493,0.004218011550131351,0.0018443832461401482,0.0006594054356127847,-0.0013620813584226653,-0.0038017539319336047,0.014831034255597557,-0.0014319564891853568,-0.001,0.0,,,,,,,
2018-09-26,0.0022298927593566997,-0.000944095219386159,0.002314644351582018,-0.00031228725485560663,-0.0014545590012803914,0.0004417963089291039,6.964973759941825e-05,-0.001,-0.0007302655194649447,0.0,0.0,,,,,,,
2018-09-27,0.005085898877984496,0.0033748330148854317,0.003421365499538531,0.004473387351132673,0.003760031990347503,0.0038069123299184883,-0.0014476554279318995,0.0,0.004100550226988459,0.0,0.0,,,,,,,
2018-09-28,0.0030570944160246416,0.0012137828204452127,-0.000852529616749087,0.0011149456733232027,0.0010295901351325138,-0.0005806870923964624,-0.00040108656039314296,0.0027606276482697875,0.0008214656309499468,0.0,0.0,,,,,,,
2018-10-01,0.004939805719026413,0.0011761737370406318,-0.003071208401011938,0.0003028629855324318,0.00211838335733262,0.004019656258152809,0.0015529443685056482,0.0005891135178717472,0.0038870691006692806,0.028677653363238353,0.0,,,,,,,
2018-10-02,-0.0011506116440301861,-0.0015737669462454634,-0.013520316387582443,-0.007620946505470163,-0.005091673705043927,-0.005424980433083104,0.002496367228015258,-0.0018211965114064772,-0.003189737131829997,-0.015997572928311988,0.0,,,,,,,
2018-10-03,-0.00188471546709168,0.00011706427735140165,0.0010382159365944794,-0.0005335507996727425,-0.0009064482820088214,0.005214004411624343,-0.0009820564380457562,-0.010111544331639737,0.0003279342835143992,-0.001,0.0,,,,,,,
2018-10-04,-0.009755401546526765,-0.0131669159100096,-0.018043005928785827,-0.016760578079711326,-0.012924969423684894,-0.0030951333054386574,-0.016577710959089102,-0.01606707442649844,-0.011491717935891186,0.0,0.0,,,,,,,
2018-10-05,-0.0011652982078153018,-0.005762856763536647,-0.01260717885805196,-0.009846291725921557,-0.008002534979600295,0.0006392487883816423,-0.011432833379639773,-0.013390728311271896,-0.010949515408577273,0.004690539457583114,0.0,,,,,,,
2018-10-08,-0.0004241220765016651,-0.0013507951810433072,-0.011273881080448911,-0.0036487189733711615,-0.00370902767266846,0.0035144473276427536,-0.00693066156633867,0.021352673762303542,-0.013670479294693916,0.0030079801723550334,0.0,,,,,,,
2018-10-09,0.001697484247902059,0.004307027304733098,-0.004932360110355026,-5.265989505512944e-05,0.002484780729075569,-0.0038828410874158217,0.00031840763224746227,-0.0029973990719488973,0.0018066218802916178,-8.679128100774758e-05,0.0,,,,,,,
2018-10-10,-0.02362049535322086,-0.033869319250647324,-0.03369009138829393,-0.04025705347644171,-0.037687471158485746,-0.006625748530890682,-0.05477193768911991,-0.04191419163662485,-0.040437434395404925,-0.001,0.0,,,,,,,
2018-10-11,-0.027012193830857956,-0.024194980474011016,-0.017616407337501028,-0.01547523020834399,-0.021233810751662224,-0.01217475451644344,-0.007209687484965892,-0.019313835718911085,-0.020856680399411978,0.0,0.0,,,,,,,
2018-10-12,0.01538633995780736,0.007867758656958245,0.018495558823959035,0.024478715560195645,0.020094964523165556,0.0004723311084640246,0.0329567122954298,0.008094935891053007,0.031142811106027103,0.0,-0.002131733692733894,,,,,,,
2018-10-15,-0.006917583662679694,-0.0057259053608252715,-0.002304477244193026,-0.008419985521467119,-0.007820572419972128,-0.0007502624715925281,-0.014275570262344514,-0.020721207238432897,-0.011107938063159444,0.0,-0.001,,,,,,,
2018-10-16,0.02742138270672778,0.018639812885304655,0.020049818684321874,0.024382581375198973,0.025607958602034447,0.002956329593838824,0.017931243952461047,0.016906549634934216,0.024850456129626143,0.0,0.0,,,,,,,
2018-10-17,0.005273076817870814,0.0017609069672536184,-0.008242345320749522,-0.006691908852142428,-0.0020462927056509577,0.00280511952435103,0.009148349103347289,-0.001,0.0002434212899062262,0.0,0.0,,,,,,,
2018-10-18,-0.011347627326949938,-0.005104481376001305,-0.01918006671353567,-0.019361566641798937,-0.016221927453201345,0.0005917453045654163,0.002597349700628155,-0.03430729849140657,-0.013105294209143855,-0.0503282074626229,0.0,,,,,,,
2018-10-19,-0.009095918287216231,0.0030877733967340578,-0.009777453378415402,-0.005748045601326082,-0.007070972902205555,0.003093589852263006,-0.001,-0.0005341507444205345,0.015354764527416331,-0.01813309406356994,0.0,,,,,,,
2018-10-22,-0.008195627279828255,-0.007322567794209138,0.0040436078191714575,0.005879984206358806,0.0003585953721872372,-0.002189134234851313,0.007339744787183053,-0.010003503978207706,-0.0009551894985896079,-0.010018480046066756,0.0,,,,,,,
2018-10-23,-0.00539923980538648,-0.0014391545197148345,0.0001873690698228625,-0.0015543694677945987,-0.003062709966838025,0.0005109975877437503,-0.0009999999999999998,-0.0419476069729956,-0.003418807801591294,0.006466914124080736,0.0,,,,,,,
2018-10-24,-0.0330119062926012,-0.01426436465312503,-0.029871754830061104,-0.036362131003199155,-0.03504455120211267,0.021248031484500447,-0.04470207803280181,-0.001,-0.022506104067849794,0.016101103355852818,0.012895509664463463,,,,,,,
2018-10-25,0.00037440137383759793,-0.007031530869098023,0.03021256189172905,0.032003801559445544,0.024677443973624914,-0.01101345864867249,0.03280738600517984,0.0,0.008759674463197684,0.006207528703716489,-0.006065276724460871,,,,,,,
2018-10-26,-0.019132416109995054,-0.018803303248058914,-0.03110662968724731,-0.026255656741078177,-0.020352934006611097,-0.004854086839988223,-0.024798934797297643,-0.014902950788372782,-0.018481242736550475,-0.010592992110308511,-0.018803303248058914,,,,,,,
2018-10-29,0.011517296912057384,0.006342324270139571,-0.008800118085612985,-0.012480273516475326,-0.0064626731023013535,0.006754491980416792,-0.012456310128041381,0.009493158615751174,0.005814499259533047,0.01014489292905478,0.012692027419173324,,,,,,,
2018-10-30,0.019834772470392448,0.015484553637221624,0.015024450353387397,0.013303061719938678,0.012252530134827556,-0.0066017559023529345,0.005851677813735046,0.008752639767981796,0.014899413416404095,-0.001,0.012373006566678267,,,,,,,
2018-10-31,-0.009364283276267038,-0.004210355769130481,0.012879752300225533,0.005380895086776149,0.01114282736414626,-0.009931361042627141,0.016916141326350363,-0.001,0.0010260633085136832,0.0,-0.010535388434745625,,,,,,,
2018-11-01,0.007089792250647209,0.009759928175138079,0.020402067155833148,0.015369874198958468,0.014898615387512566,-0.007641140170070227,-0.0019309701256750964,0.0,0.0009746835980822325,0.005922455885874152,0.0016025858001241361,,,,,,,
2018-11-02,-0.0052345566268241495,-0.005722377824648345,0.004092224620911855,-0.006678700120301252,-0.0064979860008820105,0.0005878363743736684,-0.0073731777386110775,0.0,-0.0060518563376848866,0.007132074505507024,-0.0033670421564314813,,,,,,,
2018-11-05,0.012520297764867738,0.010769243346293185,0.001389232293109277,0.004441405978116798,0.003801753942059496,-0.0013611760128889295,-0.009406217864064745,0.0,0.013749936754631067,-0.005782964874800232,0.004302915368223246,,,,,,,
2018-11-06,0.00609326626502904,0.005620179705618183,0.004439269979308991,0.004807305979163102,0.00519522318420077,-0.0015887478016753773,0.009806965867647182,0.0,0.0010938652856049853,-0.001,0.005269266171324,,,,,,,
2018-11-07,0.005699891554852954,0.016982898199169625,0.027071967763315996,0.028360899331081768,0.02863266211897877,-0.0021508115235082483,0.03243123326588387,0.035071816147321244,0.017200210531287754,0.0,-0.001,,,,,,,
2018-11-08,0.0005313879012729394,0.0004978539420131643,0.00026892425013969046,0.0004006153780370897,5.680677356746605e-05,0.002711280084825495,-0.004612441074656251,-0.001,0.0015808364936164708,0.0044789073660184645,0.0,,,,,,,
2018-11-09,0.005841749661732898,0.001836834765349779,-0.013892518965145317,-0.007862362230961071,-0.01043158862448694,0.0012501932249531587,-0.019281514409420164,0.0,0.0049537306823156345,-0.001,0.0,,,,,,,
2018-11-12,-0.0052798007095822275,-0.009076249287277675,-0.020087278910162043,-0.01649617560176347,-0.021569112310664842,0.00023804358674597433,-0.028184242965980096,0.0,-0.0060232056169543646,0.0,0.0,,,,,,,
2018-11-13,-0.002299796186122527,-0.00018833620868460984,-0.0004637900442370224,-0.004051785567300116,-0.002668953364869734,0.0036836777569205404,-0.008422687713152488,0.0,-0.002139150289802927,0.0,-0.0002486043269021602,,,,,,,
2018-11-14,-0.006739045948860101,-0.008443682105095641,-0.00751664179965339,-0.007796531492428459,-0.008916615929997155,-0.0028410997182095696,-0.009778223614544515,0.0,-0.008008332927642496,0.0,-0.008443682105095641,,,,,,,
