date,xasset_abs_mom_252_top3,xasset_abs_mom_126_top2,xasset_carry_proxy_defensive,sector_mean_reversion_pairs,sector_market_neutral_trend,risk_off_inverse_equity,vol_regime_svxy_vixy,etf_short_term_reversal,credit_stress_rotation
2015-04-22,-0.0020389367491259946,0.0034142655930909805,0.0,0.0002238364539657034,0.0005516381603150497,0.0,0.011652679283607359,0.0,-0.014624397787587673
2015-04-23,-0.00029913796994251383,0.004160726292087386,0.0,-0.0027073046125424965,0.0001225800384179456,0.0,0.009536837909757567,0.003305923815057344,0.005350907373367075
2015-04-24,0.004185164368656477,0.004520435333385873,0.0,0.0009568669950600103,1.015502117304029e-05,0.0,0.009814690239195789,-0.001,-0.00035458658988063267
2015-04-27,-0.0026142173577196805,-0.006984527991994968,0.0,-0.0008586130261142634,-0.004672770259146514,0.0,-0.029036562514135333,0.0,0.00032825580295914314
2015-04-28,-0.006290695342967289,0.0017035515665885597,0.0,-0.0010369523701678094,-0.0030305382550076445,0.0,0.034409410197766555,0.0,-0.0015319100478085046
2015-04-29,-0.008444809162919089,-0.008611343918008408,0.0,-0.004052133066359477,-0.003126086101356863,0.0,-0.027458530220690447,0.0,-0.001863817116160682
2015-04-30,-0.008654570450708512,-0.01847458897278979,0.0,0.0013144858898497785,-0.0019298074791015904,0.0,-0.02761195495734614,0.0,-0.0005494051649980181
2015-05-01,0.004075398160115464,0.0071509895105905255,0.0,0.0021310513097078784,0.0023519602688715432,0.0,0.048349945824272655,0.005518857006736267,0.0022304349801889334
2015-05-04,0.0018179484550832322,0.002139861198378782,0.0,0.00107277700802468,-0.0001431642213685431,0.0,-0.001098051963102975,-0.003897965020104943,-0.0002207515344909705
2015-05-05,-0.010660942922573547,-0.009197970381401898,0.0,0.0017367077810838984,-5.80230130772688e-06,0.0,-0.03444484671086623,-0.0023863215911956864,-0.001322009584362016
2015-05-06,-0.007740380477640861,-0.009641787334526612,0.0,0.0019422272742262376,-0.001188871398093431,0.0,-0.016698287714928428,-0.008702913416414786,-0.002978100199814482
2015-05-07,0.005169462729800615,0.0009514532822287076,0.0,0.007560044496258502,0.003330250742510997,0.0,0.007847587220033425,0.002756595052715513,-0.00011064912155589468
2015-05-08,0.008883614061521763,0.0051269144672114195,0.0,0.00204547833363017,0.0005178135855350226,0.0,0.05246363036097934,-0.001,0.007856199041293532
2015-05-11,-0.0018513906423062864,-0.007431911776292587,0.0,-0.001397668382515138,0.0028999525137817193,0.0,-0.027289267232022296,0.0,-0.006258379206279807
2015-05-12,-0.004477625448126601,-0.0025493655639076095,0.0,0.0007379811663702821,-0.004044477393635334,0.0,0.004364166045311757,-0.0042970530888314365,-0.00011079296812777084
2015-05-13,-0.0021032346720339687,-0.0022802024340690006,0.0,-0.00552784608400019,0.000649038187893802,0.0,0.017628778586549432,-0.001,-0.001435624234287669
2015-05-14,0.007856485136700266,0.012164863371969403,0.0,0.0013068870061150317,0.0018825771906941353,0.0,0.02037328466604338,0.0,0.004867735791895367
2015-05-15,-0.00021293622208851977,0.0005627365507784584,0.0,0.0057236550830923865,-0.0013949556636411841,0.0,0.007891005104323945,0.0,0.002202958674724975
2015-05-18,0.005244341213665304,8.044355834093969e-05,0.0,0.0010175285611436057,0.0014354850821199526,0.0,-0.001,0.0,-0.0016479475053156056
2015-05-19,0.0020568287475892285,-0.003587861834324317,0.0,0.0018877181799991653,0.005019169166956415,0.0,0.0,0.0,-0.0015408292615078922
2015-05-20,9.046059947430841e-05,0.001840587838419208,0.0,-0.0010572900324920392,-0.0003375791527281546,0.0,-0.0037182904211220382,0.0,-0.0012123526633252002
2015-05-21,0.0007802947930653317,0.0018679181540046522,0.0,0.0010005966726952258,-0.0028761462738307792,0.0,0.027825063751582446,0.0,0.0014347875815128308
2015-05-22,0.0013366194731440494,-0.005337229827620399,0.0,-0.00189789820322399,0.0008842078880246333,0.0,-0.001988953648351166,0.0,0.0007704142218194487
2015-05-26,-0.004535514226019219,-5.941788906621494e-05,0.0,0.0022848261292962636,0.0019900013558358156,0.0,-0.038861848406666955,0.0,-0.0020910230904856997
2015-05-27,0.008655559521822346,0.002712470122828035,0.0,-0.0031845835924264043,0.005757001530459489,0.0,0.03732295339574421,0.0087364532658466,0.0022066677284029446
2015-05-28,-0.00214614262009371,-0.0028012067643764637,0.0,-0.0020628978389554548,0.0011545847404826693,0.0,-0.009550256315452477,-0.001,-0.0004407539970482377
2015-05-29,-0.004465530604568016,-0.0040981169668319805,0.0,-0.0017140535845652858,-0.0018553351690862036,0.0,-0.001,-0.010633621734134069,0.0014321766889986431
2015-06-01,0.003949514662510543,0.004151116196022504,0.0,-0.0005016546386763251,0.0020817060568317654,0.0,0.0,-0.004701092413305406,0.0016793706319524482
2015-06-02,-0.0072650350196611785,-0.009451621302678232,0.0,0.002002185031746792,-0.003783780457153372,0.0,0.0,0.004664440859990515,-0.0018753587473578914
2015-06-03,0.0007188488742159868,0.0010833172726288796,0.0,-0.003028475114984481,0.00730743933850726,0.0,0.015583360623468212,-0.007107275414779511,-0.005415087774747529
2015-06-04,-0.005363151036936663,-0.005375576158351644,0.0,0.0012778659582282968,-0.002292688190735965,0.0,-0.03430167256786831,-0.001,-0.0032222195702520384
2015-06-05,0.0038906190308367755,0.007871031190277305,0.0,-0.005905813957204242,0.0007170520270703933,0.0,0.016082371685068653,0.0,-0.0030098343553492946
2015-06-08,-0.009533738168912842,-0.008118810043995965,0.0,0.0010814669275325554,-0.0007642652830190898,0.0,-0.02083809880908638,0.0,0.0
2015-06-09,-0.001786892342920133,-0.0022533693609417126,0.0,9.215479929236699e-05,0.00013926163705094315,0.0,0.012094440532199657,-0.003025669943629367,-0.0016763988327195278
2015-06-10,0.00547776040261574,0.0040160691003490265,0.0,-0.0030327742092345045,0.0018824175816693537,0.0,0.04297366329113661,0.017279123716175772,0.001343783506281282
2015-06-11,0.002328823424921122,0.0016651827434033327,0.0,2.6957019019638877e-05,-0.0023728519598678393,0.0,0.020932043584294124,-0.0009999999999999998,0.0020128558573715427
2015-06-12,-0.0055160434563217495,-0.005287260798244161,0.0,0.00015373056692170767,-4.483923112068376e-05,0.0,-0.012085843739261248,0.0,-0.0036827085711841345
2015-06-15,-0.0033223690021280897,-0.0043830449370811445,0.0,-0.0005159973800688052,-9.046319031730233e-05,0.0,-0.044019729921942696,0.0,-0.0047057004341966024
2015-06-16,0.003996310868107548,0.004145010030167956,0.0,0.000930388470757881,8.082642157896655e-05,0.0,0.018167322078058268,0.0,0.00562795847013553
2015-06-17,-0.002290449348737041,-0.0018485815346739151,0.0,0.001853901637198689,-0.002014147050843427,0.0,0.002468872395873012,0.0,-0.0008949728554160652
2015-06-18,0.007175509636419217,0.011400771334750546,0.0,-0.0020711656939202826,-0.00014737197992330508,0.0,0.028993577575302742,0.0,0.0036963210443761163
2015-06-19,-0.002186078957421435,-0.0033199828068571336,0.0,-0.0006057025400194615,0.0003229447319071576,0.0,-0.011205382939670883,0.0,0.0005584728367322711
2015-06-22,-0.00016760855351866284,0.011535114329910869,0.0,-0.0005991223543734754,0.0016499823442673426,0.0,0.04400924223634184,0.0,0.0020079193910969018
2015-06-23,0.005006853854869072,0.0023401114060419633,0.0,-0.003996679421511515,0.006738301328487704,0.0,0.02645170357651283,0.0,-0.0006674337865596458
2015-06-24,-0.0045776880317308965,-0.008527523167806748,0.0,8.997856721617176e-05,-0.0005742891517024822,0.0,-0.020020580565582535,0.0,-0.002674709078094528
2015-06-25,-0.0015526536919479503,-0.0005233672226371288,0.0,-0.00399795463892981,0.004450487361262842,0.0,-0.00890517025979587,0.0,-0.003015384601321225
2015-06-26,-0.0019940144485826638,-0.0016567925776329077,0.0,0.0008091944443906194,-0.0025723938475641864,0.0,0.00560252418441487,0.0,-0.002913332095026422
2015-06-29,-0.016457936436655194,-0.027961274891867834,0.0,0.004472457877157409,-0.006768445748873365,0.0,-0.16493214827090708,0.0,-0.006854598374176679
2015-06-30,0.003411957086741579,0.001417672782528591,0.0,-0.001057794510237203,0.001688017115642998,0.0,-0.004783545709137971,-0.0006000769530385647,0.004751938707043157
2015-07-01,0.007587686430131196,0.007356056336290076,0.0,-0.003720832171586471,0.004388215245242184,0.0,-0.001,0.006927774924612491,0.0001698693802762996
2015-07-02,-0.0012974417344085551,-0.0008499863095176256,0.0,0.001205805748408788,-0.005565026853087174,0.0,0.0,-0.0019807548107931092,0.003732115108881384
2015-07-06,0.0022481811701447986,-0.013404568649751675,0.0,-0.0029085574967643063,0.0003334199235626084,0.0,0.0,-0.00815746089966278,-0.0032679831057184083
2015-07-07,0.003900126717987998,0.0013012833752066434,0.0,-0.0007746158332079719,-0.005243755643207944,0.0,0.0,-8.217196028568281e-05,0.0007911822284001335
2015-07-08,-0.006159199235653523,-0.02038842119102304,0.0,-0.002774063324386059,-0.004709017962110068,0.0,0.0,-0.001,-0.004969947877241254
2015-07-09,-0.0016178970258642442,0.008264112744457021,0.0,0.0001370578271705876,0.004767537233581626,0.0,0.0,0.0,0.00227107238885238
2015-07-10,-0.0017898506961844286,0.02321166717913314,0.0,-0.0001356829450038409,0.0036787417505397845,0.0,0.0,0.0,0.005775928277757636
2015-07-13,0.012089706487404261,0.006916496023876716,0.0,-0.000800130831646043,0.0038867704573353735,0.0,0.0,0.0,0.0009011501648592546
2015-07-14,0.0023285542833644045,0.0068664231346839775,0.0,0.000795735742461082,0.001870722101364207,0.0,0.0,0.0,-0.0010130053015114937
2015-07-15,0.0013489889140436556,-0.0023186830381772506,0.0,-0.004243920904033555,-0.000664959749860971,0.0,0.0,0.0,0.0
2015-07-16,0.008187844708588887,0.011450231820091672,0.0,-0.003026600237472333,-0.0034016883232631857,0.0,0.0,0.0,0.0015770186067551872
2015-07-17,0.004587102192608635,0.007174176577802988,0.0,-0.002698401002013018,0.00297219217048091,0.0,0.0,0.0,-0.00269835311598865
2015-07-20,-1.5027311610240273e-05,0.0029620161964568534,0.0,-0.004388817883212791,0.0031167882813187327,0.0,0.0,0.0,-0.004622943403332358
2015-07-21,-0.004501398992530275,-0.0014801419173799475,0.0,-0.0009181703599375442,0.0014739951715413476,0.0,0.0,0.0,-0.0018126081547218398
2015-07-22,-0.0020345963722381904,-0.009986317572823316,0.0,-0.005445578855121293,0.001942754539666215,0.0,0.0,0.0,-0.0064680543417028336
2015-07-23,-0.005374017501454604,-0.00813195081552038,0.0,-0.0013100800928328776,0.002031614113414523,0.0,0.0,0.0,-0.0005715022164515249
2015-07-24,-0.00536682375368703,-0.011214359962133947,0.0,-0.006514128107490401,-0.0003624075939541667,0.0,0.0,-0.017104491683719303,-0.0028572053714995826
2015-07-27,-0.006475300975178994,-0.007935168967396733,0.0,-0.002591344400260523,-0.0025383131091531322,0.0,0.0,-0.009632209213587662,-0.004240625109178664
2015-07-28,0.002200086199146999,0.009764900001027688,0.0,0.007253353863342738,-0.004080167561614313,0.0,0.0,0.008581735448059942,-0.006206307482215593
2015-07-29,0.0040720358259173925,0.003637488376095452,0.0,0.0024194712330867976,-0.0002081500198595845,0.0,0.0,0.004271151291691467,-0.001914519369831702
2015-07-30,0.002990918338259323,0.002783158688095738,0.0,-0.0004223744511524724,-0.001733610921991256,0.0,0.0,0.0015612840327466904,0.0020133348384601514
2015-07-31,-0.0013683077642134601,-0.0020678145553656097,0.0,-0.004854953514705234,0.000719777122187544,0.0,0.0,-0.001,-0.0037022614846216034
2015-08-03,-0.0016691158902510292,-0.0037204436252067114,0.0,-0.006627578657785344,0.0025854498609082462,0.0,0.0,0.0,-0.0018730180216438574
2015-08-04,0.001040076237757602,-0.0010600114520991732,0.0,0.0018487490184116132,0.0034035676681631565,0.0,0.0,0.0,0.0005722381237394103
2015-08-05,0.0028076681304000177,0.006932825610559954,0.0,-0.0008811137982236092,0.00046278935541365935,0.0,0.0,0.0,-0.008153739513827505
2015-08-06,-0.008626735113291458,-0.012256064231349518,0.0,0.009167413151807271,-0.011867117386462732,0.0,0.0,0.0,-0.0061218524417527825
2015-08-07,-0.001608584225011773,-0.0014659076168776616,0.0,-0.010130539167560659,0.003888048854705423,0.0,0.00928914685803306,0.0,-0.003104708804468337
2015-08-10,0.004574002170837065,0.011624702920841784,0.0,0.013061212104586458,-0.010076324571561341,0.0,0.03730706906597825,0.0,-0.006471737339193826
2015-08-11,-0.006351045173034807,-0.013834822541357532,0.0,-0.002486087493171754,-0.00264318758885227,0.0,-0.04599012483868559,0.0,0.012109172158763816
2015-08-12,-0.0056393645849550375,-0.0005603086268438367,0.0,0.0025363100040460343,-0.008382168212165272,0.0,0.0014083510589411041,0.0,0.001364831779212599
2015-08-13,-0.00043095085450462975,-0.0012775841193732617,0.0,-0.0036983800244064628,0.004820123488693637,0.0,0.01081782749447524,0.0,-0.004986292296291578
2015-08-14,0.002248346128017073,0.0014340930726217441,0.0,-0.0026966541427278167,0.0005743917113331387,0.0,0.00235446505730863,0.0,0.0014914785118018525
2015-08-17,0.004243308631023596,0.005260452960824479,0.0,0.00028806311471301147,0.0019516542589884092,0.0,0.012064885855595175,0.0,0.003853305488205194
2015-08-18,-0.000245409225684007,-0.0032208513929109376,0.0,-0.001845560733974615,0.0019548472998259497,0.0,-0.01181562122338331,-0.008514169514112657,-0.005181037574434427
2015-08-19,-0.006380519792486996,-0.0066192332965305046,0.0,-0.010237233580265208,0.007244591604784781,0.0,-0.019536691222669322,-0.001,0.011124447366924216
2015-08-20,-0.009331066752854833,-0.014690934080398689,0.0,-0.004056422186152047,-0.001818613323519061,0.0,-0.0842769835845063,0.0,0.012658672343165266
2015-08-21,-0.01430957309217378,0.0027359985873016386,0.0,-0.007195101158133126,0.0009549894272709927,0.0,-0.16302020610251788,-0.041241112407764964,0.004146597524697015
2015-08-24,-0.008692333638912335,0.0012916910885688295,0.0006657922684760022,-0.004813793142190083,0.002559219666299233,0.03264562742444281,-0.001,-0.001,-0.002095187686968536
2015-08-25,-0.002417936433546079,-0.005478687297315719,-0.005478687297315719,0.005035408737906448,-0.00021335890931015996,0.00532650691135484,0.0,0.0,-0.014780705846014503
2015-08-26,0.0005184128086346502,-0.006155012867491871,-0.006155012867491871,0.0021923650269081367,0.000571316972456193,-0.038669083328644244,-0.047728506787330316,0.0,-0.01732451619255554
2015-08-27,0.006839800737765874,-0.0005628299424437211,-0.0005628299424437211,0.013747310935490862,-0.011273806068803557,-0.021449185921386726,0.01311680199875076,0.0,0.0005681915973566376
2015-08-28,0.0025263318381490976,-0.001,-0.007677324316062271,0.007912503975445484,-0.008971791566976283,0.00019122162766208593,0.024650030432136316,0.0,0.00506939994187543
2015-08-31,-0.004257538678140541,-0.0026903056034290876,-0.0036903056034290876,0.005414485072206576,-0.007415772496737079,0.0072425018722200914,0.018851508120649618,0.0,-0.004606884953350726
2015-09-01,-0.007479101081252803,0.004491796185853936,0.004491796185853936,-0.0014567828709968306,0.002221581036320559,0.027377748448660123,0.07098937954164342,0.0,0.005905550322636721
2015-09-02,5.668738118257957e-05,-0.0027186537892502916,-0.0027186537892502916,-0.0012757336223293576,-0.0008230178371344758,-0.020177953954951738,-0.05188448360254527,0.0,-0.007452022790459067
2015-09-03,0.0031431564043502046,0.002444108520384791,0.002444108520384791,0.0016052421328675815,-0.0018474813021864401,0.0015473851115456404,-0.003276897870016393,0.0,0.0006565496795489789
2015-09-04,-0.00010982614800802378,0.0030949584998742896,0.0030949584998742896,-0.0006434045230738941,0.0014500685519833116,0.013924477158609639,0.03655854865310615,0.0,0.004799048603935986
2015-09-08,-0.006552755158186968,-0.004394340621652337,-0.004394340621652337,0.0008759619353881725,0.0007645152037439479,-0.02570726210888591,-0.04303278688524592,0.0,-0.009492344715689556
2015-09-09,-0.0009262360719976836,0.0003765793986425514,0.0003765793986425514,-0.0016435332958098367,-0.0002662619914575432,0.01221384540648416,0.010089686098654682,0.0,-0.0014056289023025525
2015-09-10,-0.002927145138851033,-0.0022535351594210606,-0.0022535351594210606,0.0009613892584024188,0.00024784903081161196,-0.007746925259792519,-0.0120879120879121,0.0,-0.0035644184167319187
2015-09-11,-0.000653085772581418,0.0026339084946167546,0.0026339084946167546,-0.001555224712277395,0.0034738847399943536,-0.0029280394109184706,-0.0115427927927928,0.0,0.003371662141172438
2015-09-14,0.0001620514711784368,-5.517202365657673e-06,0.0009380611567166852,-0.0012421580783116217,0.0020043721109918237,0.0035224135946042567,0.0011527377521614035,0.0,0.0012151242627246538
2015-09-15,-0.0017941800600986687,-0.008189923647932484,-0.00787376340634205,-0.000792247616396172,-5.233474106995802e-05,-0.014167288309022696,-0.05031627372052905,0.0,-0.013511370978694088
2015-09-16,-0.0016507158747314495,0.003634063427591318,-0.001,0.006525323216265717,-0.005666331994098535,-0.00670191145698526,-0.027813299232736566,0.0,0.0022073645860403164
2015-09-17,-0.0035106798460359506,-0.001,0.0,-0.0007922282746332329,-0.00041170897730131333,0.00277310137487744,-0.004739336492890989,0.0,0.011521370202841951
2015-09-18,0.007013536133084491,0.0,-0.012562160873534234,-0.0031445923906140106,0.003255232594738656,0.016043727051957633,0.06117566643882433,0.0,0.012582588085288737
2015-09-21,-0.0003219067253235465,0.0,-0.001,1.3877716448412347e-05,-0.0003860256754956851,-0.006440754886874667,-0.03319123020706455,0.0,-0.012773061761273402
2015-09-22,0.0027160177067314436,0.0,0.0,0.000264106446258425,-0.0010563924987183261,0.013471578349753677,0.029028049575994808,0.0,0.006651417752777906
2015-09-23,0.0010963484181157898,0.0,0.0,-0.0037348274243254385,0.007451039089719078,0.0009744084834945434,-0.010789149198520365,0.0,0.00134244900033465
2015-09-24,-0.002399631034573453,0.0,0.0,-0.001400415357017362,-0.00023027528559744733,0.0035907773002584516,0.013547574039067478,0.0,0.011772269879980124
2015-09-25,-0.0006577843808619723,-0.003613104679292211,-0.003613104679292211,-0.0037103663242301116,0.001956279969549826,0.0012807558237604543,0.012883435582822123,0.0,-0.007773717263308416
2015-09-28,-0.000857662512742838,-0.001,-0.001,-0.007860457590214682,0.008972285525671421,0.024922690743942467,0.03498803827751196,0.0,0.006693558798448529
2015-09-29,0.0015740292776629194,0.002443106339722002,0.002443106339722002,0.004130165348223129,-0.0019995363893023366,0.0016047374340515505,0.0005589714924538747,0.0,0.0004197749395281338
2015-09-30,0.002602043767801112,0.00018525923766055108,0.00018525923766055108,0.003473855528343241,-0.001207286388548572,-0.017776347788842763,-0.0231714126186488,0.0,-0.005885008042097073
2015-10-01,0.001953012070521398,-0.001,-0.001,0.005635413331681988,-0.0038239406745138333,-0.001486910594342672,-0.005854800936768156,0.0,0.0023473625672566223
2015-10-02,0.0017337338265503166,0.0038242070713708784,0.0038242070713708784,0.004094207077110791,-0.008045236620637242,-0.012751114687048226,-0.025473933649289127,0.0,0.011348882546770078
2015-10-05,0.000748594614480698,-0.005539688871730619,-0.005539688871730619,-0.0005105528744702567,-0.006757267766175928,-0.016248624387579583,-0.02808988764044945,0.0,-0.009525339680040646
2015-10-06,-0.005523436404452104,-0.001787603760133908,-0.0032980471649943018,-0.006549803789734274,-0.011916357565801654,0.003864213529193916,0.004960317460317443,0.0,0.006311125999339462
2015-10-07,0.005070717483285816,-0.003373421974748467,-0.003483424932204334,0.0018663364488415192,-0.0049487348634957235,-0.007248027166099425,-0.012115258677144747,0.0,-0.0026697696795497773
2015-10-08,0.002178798168994128,-0.002600724635142715,-0.002600724635142715,-0.005878463848767252,-0.001118064420951945,-0.007324653083983107,-0.024161073825503365,0.0,-0.007230227706727332
2015-10-09,-0.0023875422389943598,0.0005588027554153108,-0.0018976281642345098,-1.3632640451503213e-05,0.0010814133479418626,-0.0015196821078455268,-0.0005,0.0,0.007253441100927415
2015-10-12,0.001884348791008253,0.0033504039764176152,0.004757201783202608,0.0006893311637247066,0.006237166666452073,-0.0003332525494791239,0.0,0.0,0.006333023105542579
2015-10-13,-0.009340386798525278,-0.0003675400506437533,-0.0045571669967681885,-0.0029623321163370774,0.0017742571729136845,0.0060136534200948555,0.0,0.0,0.0028371830995727373
2015-10-14,-0.006177762332798127,0.00519217347922765,-0.007329569069878323,0.002990672814348432,-0.007588028378607074,0.004554817256835186,0.0,0.0,0.011789187322784856
2015-10-15,0.017524001330294726,-0.003410855891650577,0.002493373993623057,0.006225867627741087,-0.0006696568268610525,-0.014021236193643618,0.0,0.0,-0.0047840834858615955
2015-10-16,0.004777584922126309,0.0015209406180932633,0.002794774835829798,-0.000635863137939187,0.00019077661189664542,-0.0033844073773483642,0.0,0.0,-0.0022617888512530657
2015-10-19,0.006858928436880261,0.0019855814788677416,0.0022683278189816014,0.0015326438735862083,0.0070162752393975875,-0.0033160053179714156,0.0,0.0,-0.003245651924515219
2015-10-20,-0.002570566264243386,-0.003812323397654754,0.001369030759916355,0.00043974786980388684,-0.0014493130985237888,0.0015149884117809488,0.0,0.0,-0.0017784474385687536
2015-10-21,-0.002954190487601848,0.000298732821179591,-0.001086899186567907,-0.0029991323123409177,0.003806170309330149,0.0070839949490319135,0.0,0.0,0.0033515547145793636
2015-10-22,0.014470299122978501,0.0005753325282644036,0.015899680035360155,-0.013571700563711575,-0.0005832002754706269,-0.015489471511888907,0.0,0.0,0.0009746954880673509
2015-10-23,0.009168280499812248,-0.007515387669463978,-0.0072054778912154175,0.00560224646430134,-0.005286057558994539,-0.016048572652482506,0.0,0.0,-0.006140213772092645
2015-10-26,-0.001637819158896728,-0.0012593062727387916,-0.001,0.0032581403395381997,0.007490055430391411,-0.001,0.0,0.0,0.0041066750974916525
2015-10-27,0.0008819956057956273,0.001311830738920702,0.0,0.012474016316924248,0.001382419339749051,0.0,0.0,0.0,0.002409936534619872
2015-10-28,0.006945656995065871,0.004332893008327818,0.0,-0.004351892088798016,-0.007867415838375458,0.0,0.0,0.0,-0.005434594394790248
2015-10-29,-0.00320465692416278,-0.00155233082386828,0.0,1.5164400616745092e-05,-0.0017231532525189403,0.0,-0.014711744158379947,0.0,-0.013689763478383153
2015-10-30,-0.004922664841447459,-0.006500044649435691,0.0,0.0030928203541957912,-0.004130451352919521,0.0,-0.001,0.0,0.003567548533902765
2015-11-02,0.0061102367787486,0.014677458231008737,0.0,-0.003631273087323393,-0.0053339610948679676,0.0,0.050437981045248326,0.0,-0.005260786320981608
2015-11-03,0.0005091715513090027,-0.003984120151601822,0.0,-0.0020171463221633794,-0.007613606438113729,0.0,-0.019381023329813396,0.0,-0.010519507902850687
2015-11-04,0.0036426973009827538,-0.002116559499779638,0.0,0.001995258282542644,0.0020241522189071177,0.0,-0.03267457757275449,0.0,-0.002551550812198511
2015-11-05,-0.0005280887206577257,-0.0005256540299796102,0.0,0.0013994403389765825,0.0035259446511702996,0.0,0.019937434940679122,0.0,-0.0028077926656717937
2015-11-06,0.006726160570158755,0.005543342639816671,0.0,-0.0025714074483400616,9.320712658510965e-05,0.0,0.020840017270286504,0.0,-0.014628798610678027
2015-11-09,-0.005464468547621229,-0.005658567714426667,0.0,0.006346005090011586,-0.0016609427802861858,0.0,-0.0545971992913441,0.0,-0.0026505995434801645
2015-11-10,0.001143424487589054,0.0006795925688783064,0.0,0.004371329703924422,0.0024115727044670843,0.0,0.027787074000207967,0.0,0.0011846645516390977
2015-11-11,-0.002486125516455274,-0.002466269339657661,0.0,0.0008330565697858882,0.0025923792292427803,0.0,-0.023127067562760173,0.0,-0.0025452302236894098
2015-11-12,-0.006608486801434103,-0.0055619523847598015,0.0,0.006204154435896345,0.005436808525200223,0.0,-0.08736241920241539,0.0,0.0031959563815361245
2015-11-13,-0.002059791348558076,-0.0005596015426419648,0.0,0.008347601418389996,-0.012702614638314721,0.0,-0.06905375371007871,-0.020651193008890102,0.0027375241156134544
2015-11-16,0.006079425066233484,0.0038878513789081604,0.0032581345498997067,-0.006912982637872229,-0.004392138633704368,-0.013112977988615694,-0.001,0.014834234017580793,-9.101511229428494e-05
2015-11-17,0.0005235792892067071,0.0013518816151935182,0.0013518816151935182,0.0008734482440023898,0.0024613856364988605,0.0008124672468975637,0.0,-0.0007372105919569186,-0.0035361906441669917
2015-11-18,0.0037508326681264864,0.0006280522688760582,-0.001,-0.008281140778526541,-0.0003592127955880803,-0.001,0.0,-0.001,0.0016648449037195312
2015-11-19,-0.004912155507950791,-0.005668956463482466,0.0,0.001417239476203434,0.00538261478648207,0.0,0.0,0.0,0.008193345100604255
2015-11-20,0.0049668718528577925,0.006580838409198057,0.0,-0.0012033030858468567,0.005985667458053159,0.0,0.0,0.0,-0.003578749441968132
2015-11-23,0.0002098329239834017,-0.0027065215511068203,0.0,0.002153972047596561,-0.0014395637771863585,0.0,0.0,0.0,-0.0008214993781142372
2015-11-24,-0.0020563428040335755,-0.0025913178154287663,0.0,0.0007420798251814153,-0.007608680559545143,0.0,-0.0061581712147115155,0.0,0.0022740765877071966
2015-11-25,0.0018208886750561257,0.0014221913831732342,0.0,0.00010165175438808121,0.004161409094714723,0.0,0.013480794522448214,0.0,-0.00012564903433043284
2015-11-27,0.0021824412505465204,0.002992993417815044,0.0,0.0006400429268974711,0.0013526457416403713,0.0,-0.00954975382712242,0.0,-0.004777260141630834
2015-11-30,0.00029225222721638753,-0.004232792144412286,0.0,0.0031243410173830066,-0.004289668911054836,0.0,0.005853931252957301,0.0,0.004894861632558922
2015-12-01,-0.0005824385030060975,-0.0011489582581562568,0.0,-0.005681283481092167,0.0001635966563873622,0.0,0.04245127412982197,0.0,0.01001587734085587
2015-12-02,-0.0017928518805119488,-0.009910340001911488,0.0,0.005247502261061418,0.007103143649747168,0.0,-0.03940889106314793,0.0,-0.005229039494997683
2015-12-03,-0.022965144174380978,-0.023499407465961453,0.0,0.002765853660969892,0.00225954747904128,0.0,-0.07350426046257341,0.0,-0.013949882697811215
2015-12-04,0.01046858914369424,0.015700854028196796,0.0,-0.01232060098195893,0.007505575776560372,0.0,0.09612544300986658,0.0,0.013483063366395431
2015-12-07,-0.0008983929791354169,-0.004844223696146654,0.0,-0.00678717187898316,0.013402243821318988,0.0,-0.028109715085583464,0.0,0.00176472066818223
2015-12-08,-0.0018093714996122016,-0.0007468835692224507,0.0,-0.0030666180181495514,0.004474787284387739,0.0,-0.001,0.0,0.000899882965006027
2015-12-09,-0.009784409805235808,-0.006641745098061221,0.0,0.012407318561053279,-0.014181336805551401,0.0,0.0,-0.012550601799035555,-0.001374498860453871
2015-12-10,0.0033481871046754687,0.002518418953115922,0.0,0.003583807956108174,-0.0003512674010111876,0.0,0.0,-0.001,0.000548105450400388
2015-12-11,-0.01322717970075302,-0.001781629836154086,0.0,-0.004386583342486409,0.006790960813129742,0.0,0.0,0.0,0.01215387072821762
2015-12-14,0.000495483398200959,-0.011052951537461058,0.0,-0.0022576991011033338,0.0041427068860587,0.0,0.0,0.006648677070197391,-0.012883927286846425
2015-12-15,0.005794716967059658,-0.0024412577400118405,-0.00013830031280305196,0.008249426899193325,-0.006398479821986704,0.0,0.0,0.005209784006845877,-0.004759250025615197
2015-12-16,0.007510020803210025,0.004474221919466265,0.009541887554875093,-0.01154771715206052,0.007231350805580155,0.0,0.0,0.014212947120703423,0.0028489193366489137
2015-12-17,-0.0042351327591131915,0.009151235657663083,-0.002127124506478051,-0.006386737710158414,0.0032879078881117257,0.0,0.0,-0.001,-0.00031565488299611314
2015-12-18,-0.012060174876476926,-0.0013807071188558018,-0.001,-0.0015090409215657344,-0.000342463629882303,0.0,0.0,0.0,0.008969847243452744
2015-12-21,0.00018261425737513715,-0.001976538213961534,-0.002612551928121011,-0.003131249833835598,0.0006343932782685381,0.0,0.0,0.0,0.00364883376696527
2015-12-22,0.00015874028364574932,-0.004484715868257539,-0.0018172774031386014,0.0009281256956633704,-0.0002070977884828539,0.0,0.0,0.0,-0.006527696556253449
2015-12-23,0.0023620023029188343,-0.00021722591083493903,-0.0010826182834743029,0.01716125693982697,-0.011734027069844818,0.0,0.0,0.0,-0.00591251489551119
