date,expanded_strength_126_top30,expanded_strength_252_top30,expanded_strength_12_1_top30,expanded_blended_strength_top35,expanded_concentrated_strength_top15,expanded_breakout_strength_top25,expanded_market_neutral_strength,expanded_bear_short_weak,expanded_short_term_reversal
2019-06-18,0.0017494116439244933,-0.0006589413371487493,0.0010458722015750529,-0.00037851298222351466,0.0016237434163480604,-0.0014136362826128897,-0.003079068392570484,0.0,0.021338625295786985
2019-06-19,0.009641148135795795,0.007569901315750199,0.009485561706978661,0.008884348106276878,0.011331244555824864,0.0035408976812625298,0.004132418119453749,0.0,0.00315865653322116
2019-06-20,0.007946133158901577,0.0069436304675869484,0.005946976758337111,0.006902144419877185,0.0074282327341707805,0.006953628964924329,-0.00043566164286534153,0.0,0.010810574222629191
2019-06-21,-0.005474870620518734,-0.003642561156137669,-0.004117985992986949,-0.004113869279148932,-0.006035061618423535,-0.005541587413531104,-0.011624864245303863,0.0,-0.007993097565142536
2019-06-24,-0.001492940385553059,-0.0008602607733588739,-0.0023664884246866556,-0.00044647978114211064,-0.0019150054092328856,-0.003387186945058042,0.002868983642622592,0.0,0.004911623139256654
2019-06-25,-0.007807722196914494,-0.005473193885433551,-0.009333806890442527,-0.006925074783331203,-0.007458804871069687,-0.006524095310736301,0.01845338732884671,0.0,-0.017555653617065098
2019-06-26,-0.008186796426413807,-0.012225315795567751,-0.012661209614207648,-0.009688279397348095,-0.010683143440549011,-0.017901613405747353,-0.005286133677965986,0.0,0.00045626549551146495
2019-06-27,0.006796171311306004,0.005374828455841828,0.005322697945034295,0.00528871548140011,0.006334318693266632,-0.0009999999999999998,-0.003773447751401129,0.0,0.011933312053450463
2019-06-28,0.007068525208030184,0.0034005874031722383,0.0013281573746963603,0.004566102438897144,0.005113066464412964,0.010152116283194384,-0.0015693473215072375,0.0,0.004237819854467341
2019-07-01,0.003149495144081647,0.002652466027453591,0.0025868716743319246,0.003372676247885336,0.002564408380257469,-0.004747749164180002,-0.006203043735258384,0.0,0.002031582780571972
2019-07-02,0.008370959657519536,0.00905893355056884,0.010799018315846357,0.009836720048768165,0.006878176555860321,0.0019244980251839202,0.002753040471514936,0.0,0.013542351317283303
2019-07-03,0.01088181419718387,0.012900339395134706,0.012852882516524698,0.011976326512168955,0.010233464013457337,0.00852301422912277,-0.0012424611065908371,0.0,0.013472692342717637
2019-07-05,-0.002106500862137426,-0.003405464699218394,-0.002944910424225088,-0.003359416738587722,-0.0014018180757511302,-0.003822004755187105,0.0035665172901786354,0.0,0.0021803695182745046
2019-07-08,-0.0020421432804689625,0.000707301369056695,0.0008851647881565444,-0.000475593257440284,-0.0015292134929951072,-0.0043630025984849104,0.0018548476369440268,0.0,-0.008668928629535368
2019-07-09,0.0005273595477242996,0.00041336948819808603,0.000594812892641388,8.756951651035982e-05,-0.00034653525045326726,-0.0010552589346994904,0.00039348654462685796,0.0,0.007222940691911008
2019-07-10,0.0034004283558713476,0.00447849768619038,0.005130110089811723,0.004006116417198431,0.003588029535743913,0.0037625998918499534,-0.0001666456381231491,0.0,3.0073453270898064e-05
2019-07-11,-0.00028910197834247983,-0.0015097570780833259,-0.0008093503953750038,0.000798102058554875,0.0003567883085177663,0.002774426239278468,-0.002126570068329978,0.0,-0.0010588317871017925
2019-07-12,-0.00039410799187371433,0.0007475926211931383,-0.00026465146698549294,9.690151365903626e-05,0.0006617630290007784,0.0009674084262713265,-0.001808151757153533,0.0,0.007316175190591515
2019-07-15,0.0025981121083341746,0.004925484767742739,0.00447429241310903,0.0029226525264134146,0.003275584294077543,-0.00022926285987234524,-0.004433980623655678,0.0,0.00435332689163738
2019-07-16,-0.002807267037789228,-0.0033193545970482802,-0.004007736718902291,-0.0031380168592238583,-0.0015290236231255327,-0.0033073333235775293,-0.002553510405623741,0.0,-0.007130204219292552
2019-07-17,-0.0038612800306586544,-0.0017289916539141336,-0.0006147319849183179,-0.00241982384253703,-0.002128052114496509,-0.00699633016878347,5.470004358889427e-05,0.0,0.004628799922353556
2019-07-18,0.006432847793399083,0.00761472715668594,0.00655031761400444,0.006946629271033716,0.006800386031561393,0.003462280788825849,0.0007514485499235659,0.0,0.006772786868809711
2019-07-19,-0.009029169808129487,-0.007998529708902392,-0.0101364558320288,-0.008972700568403286,-0.008265145179232327,-0.008516869171134802,-0.004596249344383864,0.0,-0.008238785556339083
2019-07-22,0.0027341982688788057,0.0014753426117105322,0.000699662500619865,0.002494467318353071,0.001584301707392914,-0.002823158420538567,0.0030635704994973673,0.0,0.002849697804718258
2019-07-23,-0.0007987453558530953,-0.0021055986049608134,-0.0015608823037411136,-0.0017457558689705863,1.1714309369635666e-05,-0.002679562020097043,-0.005666503550464353,0.0,0.004267800426054619
2019-07-24,0.002621152972180599,0.0003359786181845977,-0.00042414831795274557,0.0006635312024148807,0.0002445398335179017,0.007021976481201347,-0.0012827134946286462,0.0,0.0034116184949537706
2019-07-25,-0.0022141267229483625,0.00012314165049592615,0.0005542997775649682,-0.0004106184336084974,-0.0016573037303591518,-0.006249402891905674,0.004756568936845589,0.0,0.00351041405090537
2019-07-26,0.008616254887237842,0.013066433997153543,0.01113216586698168,0.011347510150943213,0.01351441220276462,6.910506969572973e-05,0.0028904462212214215,0.0,0.007303104918572557
2019-07-29,-0.0002889346037036571,3.321787304602853e-05,-0.0002751428737296599,-0.00036716207673894797,-0.001065929294089139,-0.0046519782935531585,-0.00043556379927336156,0.0,-0.0059530663751180945
2019-07-30,-0.005959784801438121,-0.0019676017906747672,-0.0018224491496025214,-0.0030587733449127675,-0.004713402031075171,-0.004438697474106457,-0.006040914998108044,0.0,-0.0017290841940654444
2019-07-31,-0.013189945468681533,-0.0087709360495166,-0.011551138198770634,-0.012103206718987418,-0.009600693031812378,-0.0009315601690142453,-0.005313927538119504,0.0,-0.01414711561466498
2019-08-01,0.0021179460329723357,-0.0005126640788883163,-0.0003346157826123007,0.0011163383945112424,-0.0004978230145914497,-0.0017919736196900678,0.0023579591175333144,0.0,-0.005360516361147339
2019-08-02,-0.0036698658730591996,-0.001707702663172722,-0.0007775652241758988,-0.0018771262218934825,-0.006750587333549126,-0.008349215003633708,-0.0016747390876399328,0.0,-0.0116034787456957
2019-08-05,-0.027656312767473414,-0.027102869687418405,-0.025649314287899665,-0.027992037941275808,-0.027976597810344398,-0.026880687250910484,-0.000355208963701396,0.0,-0.03310203331081377
2019-08-06,0.024216224468321425,0.018224862443557838,0.016758864020590673,0.022567800802750698,0.02968785440088919,-0.0009999999999999998,0.009877582795710275,0.0,0.018942560104312983
2019-08-07,0.013870100730764319,0.008414174386685255,0.007470789876184663,0.008832938636763253,0.0110259984756125,-0.005193991452599934,0.008535137851976822,0.0,-0.0011318029948274022
2019-08-08,0.019275190464268805,0.017560947913274658,0.018959781397895333,0.017755854430579417,0.017543923827806063,0.01379481425560102,0.0009066439916293439,0.0,0.019612224652618804
2019-08-09,0.0032609523167080753,0.0038867112611222676,0.0028565943905693517,0.0035413425790230507,0.005774413202824705,0.006669879267793033,0.005961331793598735,0.0,-0.015167723654028915
2019-08-12,-0.01015187296356287,-0.013045805615911983,-0.013132511033463908,-0.010302768020029359,-0.011723121451312709,-0.008812439232998579,0.0036665815814641923,0.0,-0.018875617140378376
2019-08-13,0.008131875890863978,0.008722265187346414,0.012284281336939722,0.007638363648372362,0.010114528139918437,-0.009887436038417918,-0.004674223592236835,0.0,0.02150894044446843
2019-08-14,-0.024203662780774057,-0.023014352220847228,-0.02278603388738553,-0.023041582567206897,-0.02585711415254321,-0.03144886812310756,0.007130018229104955,0.0,-0.04770000914760229
2019-08-15,0.010286636643585655,0.010050426931560922,0.013891347585528804,0.010581219057356988,0.009440166638222733,-0.001,0.007247731981777667,0.0,-0.00010078687517892353
2019-08-16,0.010926825701511178,0.0098362178874959,0.009715406642609952,0.009989103414356697,0.01049860226352774,0.0005029421507237336,-0.004178685985676653,0.0,0.018299088566800018
2019-08-19,0.006309389853510389,0.007025125321000215,0.004624077091251687,0.005772675743699773,0.0041469586609551795,0.005066013918411468,-0.004715506021424861,0.0,0.0053293548112128076
2019-08-20,-0.003288514754748053,-0.004630265329216992,-0.006096868587498483,-0.003639959562470127,0.0008946257100330557,-0.0046536110627374,0.003205513855142877,0.0,-0.012158340532276173
2019-08-21,0.009194753803215288,0.009195815151945912,0.010010656553758403,0.00866976254327016,0.011904957851452892,0.01118063721994822,0.0016568181403019333,0.0,0.01571778924973484
2019-08-22,0.0004105251541429657,-0.0014084912596077314,-0.000438371709832325,-0.0007555542542794967,-0.0013945688921518562,-0.0019759468560452175,0.001073766914212362,0.0,-0.007914754217283815
2019-08-23,-0.018466372639760777,-0.017731119318462014,-0.018689705704676512,-0.01808082551493873,-0.019323586694192773,-0.016456275179478903,0.004028638336513383,0.0,-0.017369756276922832
2019-08-26,0.013465012683986819,0.014318991456024817,0.013257166687755475,0.014035499425298706,0.014975427561668758,0.005964457730862078,0.0035997387445723507,0.0,0.007170441286958524
2019-08-27,0.003340217399041572,0.00027567153293166767,0.0008146935682885933,0.001946120477343647,0.00309260569131032,0.00031513761857432073,0.008356344930822376,0.0,-0.0012515913314053687
2019-08-28,0.0017467536901646658,0.0013968983561004256,0.001646722539281912,0.0019383701437229218,-0.00026229827215658644,-0.0019360008605813508,-0.005216944687431262,0.0,0.007539073899186354
2019-08-29,0.003098176729992308,0.003273314209034852,0.006442662882529325,0.002219843280861485,0.0004320437618848928,0.001375382131039783,-0.007753159070671678,0.0,0.0163434626111923
2019-08-30,-0.0038414983409491427,-0.004677485687122394,-0.007133163842408499,-0.004676074217123645,-0.006722784091641954,-0.0031015543573340502,-0.0054051944948176256,0.0,-0.01915436966190821
2019-09-03,-0.0009001741576984895,0.003583852016166499,-0.0029337394912155043,0.000989039270245596,-0.006723627491040646,-0.006669600829320783,0.003686411988393135,0.0,-0.03904615475273616
2019-09-04,0.009718807011876458,0.0074906281885945255,0.008576704451633698,0.008841344916810944,0.01117925446393496,0.004620745529969404,-0.00196177186112838,0.0,0.013278558002784836
2019-09-05,-0.005793684950479198,-0.009120449661988642,-0.002421871430946964,-0.008344230928262407,-0.007776981142408104,-0.008785050805767504,-0.013366938958276354,0.0,-0.002044481514345718
2019-09-06,0.0011483855564052457,-0.0006928229408976916,-0.0006666396027915748,0.0009171158820760745,-0.0010154093596151505,0.002837022566594199,-0.0012326042707926355,0.0,-0.01691188237407043
2019-09-09,-0.01925002441447768,-0.018174364644327614,-0.020894201983102136,-0.017674049208767244,-0.016938698675911964,-0.014885101036650035,-0.01213490464000904,0.0,-0.034886170669490436
2019-09-10,-0.021720990536788297,-0.022781537562084928,-0.024311811512222052,-0.020981009359671784,-0.023126103455817528,-0.003192072832930445,-0.01943519795884414,0.0,-0.017276179085844872
2019-09-11,0.0050306952041788274,0.005703940533260718,0.0016847766838516396,0.004812938213642883,0.004230765718049637,0.005395779010504399,-0.0014404130613781642,0.0,0.00488523474270362
2019-09-12,0.0030235411786049115,0.0032641314772638578,0.0038939313343562326,0.002931089379684335,0.0019081702792090945,-0.001049844346853482,0.00167066082651792,0.0,0.0067230279340827195
2019-09-13,-0.004035760129527729,-0.007713266486786373,-0.009193420880057673,-0.00529870711175425,-0.0027180507910616433,0.0013930887076810576,-0.004046569328665507,0.0,-0.008999435391869898
2019-09-16,-0.0019973670225408714,-0.0037715402662662277,-0.0031468133044706597,-0.0019014026000866767,0.0035899914019074043,-0.009489293808755761,-0.007586833772999585,0.0,-0.0016949408779909205
2019-09-17,0.0105466733133048,0.016072504800076128,0.0180180807460324,0.012706203387294121,0.007407854825045857,0.0013044808870365122,0.003771225139626414,0.0,0.014388731072983248
2019-09-18,0.00113056004711274,0.002478387174424369,0.0027800108237609213,0.002380512031930296,0.0021362431575702935,0.002863020191459544,0.0021217588839851404,0.0,0.004833024231608002
2019-09-19,0.001244941066174635,0.005391812180465018,0.004628596212981913,0.002670171117893306,0.0012621781430327663,-0.0032055388748392266,0.000648369065319093,0.0,0.0025151874870969547
2019-09-20,-0.00604479541908753,-0.0008076899891967148,-0.0015285036345905434,-0.003136564786836576,-0.0064961384124664475,-0.002095272627475292,-0.0033323613997013907,0.0,-0.011797957644293434
2019-09-23,0.0024740645767501713,0.000589491703478154,-0.00016874625987416196,0.0019724217024485666,0.0004880867486312281,-0.0025178958905081473,0.003449350807488631,0.0,0.006621790943142565
2019-09-24,-0.0041963099531504115,-0.004856437894305207,-0.008330632500432035,-0.004118591327308517,-0.007044405139574175,-0.002338369830537715,0.0059886362119133925,0.0,-0.023076083604691704
2019-09-25,0.0037445113867038866,0.00024042337299941862,0.0019951975112848866,0.0011199752813064567,0.0007469899429605032,-0.0022956813064760077,0.001480609963103984,0.0,0.0166593963795148
2019-09-26,0.0029060211466718842,0.0025664028058841265,0.0023394472589034284,0.0033974191486213622,0.0015394155295366634,0.002995299910320808,0.00495960958641228,0.0,-0.0023203937846562406
2019-09-27,-0.013246664771224258,-0.006600255129090812,-0.008048674813234775,-0.009527299020007051,-0.015405825694525047,-0.01411308038071338,-0.0036548736792082993,0.0,-0.015309122371901048
2019-09-30,0.0037821310581400715,0.0046491647681698245,0.005938504085273248,0.003584705668063708,0.0019358286957968656,0.0007920530167026365,0.00025995439892486933,0.0,0.00578299421969695
2019-10-01,-0.008905345079227038,-0.006516114241865124,-0.008428827210772497,-0.007280378451262679,-0.010476662877998049,-0.009245733333104415,0.003340123152587505,0.0,-0.01763291256585194
2019-10-02,-0.015281642912853895,-0.01441460885101322,-0.013697767956621231,-0.013746291995531682,-0.01515511957848403,-0.026941846131926354,0.000387289712340909,0.0,-0.013990565299976832
2019-10-03,0.008951380793283267,0.009548070683528715,0.011980238235980866,0.009314378348096628,0.009256915477042495,-0.001,-0.00040901627557731596,0.0,0.010744004862663074
2019-10-04,0.015071219919465629,0.014179407272253553,0.01365342221297294,0.014717661925058223,0.01410340052596215,0.006710928910215298,0.002756526249127988,0.0,0.014150836837116546
2019-10-07,-0.006379015477196688,-0.005166148212608361,-0.004996164210080781,-0.005439599946464457,-0.0064208973064146906,-0.007324029583729721,-0.002208575335524778,0.0,-0.0052791797023077
2019-10-08,-0.011952631843690224,-0.010928894253774352,-0.012456895108582215,-0.0090549538573166,-0.011519336737460575,-0.0032250687517944203,0.0016720124694755327,0.0,-0.01936628890394984
2019-10-09,0.009079759113547498,0.008642661074871423,0.008890841091747016,0.008377503411291003,0.008456370633490248,0.003934824351685001,0.0018096407325441093,0.0,0.011329637845242714
2019-10-10,0.0030603583047822693,0.0030526386766841314,0.0038402579332503755,0.0024844593879921077,0.002889832024027428,0.0017822292486091092,-0.003412344093612859,0.0,0.006001966808689441
2019-10-11,-0.0035223615540535998,-0.0017247143781322636,-0.002297948600903685,-0.0037546294177784696,-0.005400812481324251,-0.0013453605439192851,-0.012992198241985026,0.0,0.02055604420646246
2019-10-14,-0.0016030160811311813,-0.0015900931806499931,-0.00225971093923133,-0.0016958811055210708,-0.0016118152280895253,-0.006881401225473252,-0.0018434829159898773,0.0,-0.0037400529567709873
2019-10-15,0.0015045508095683697,0.0001868225795224265,-0.00025213980625909765,0.0009720894731208653,0.0015788109460766638,0.005060475016927961,-0.005621218766794068,0.0,-0.009128202885883237
2019-10-16,-0.0008785143079680827,-0.0033822400974671206,-0.001080030000429273,-0.0017674701649180373,-0.0008362095891613311,-0.008420815689200311,0.00434472000868691,0.0,0.0015955600697678289
2019-10-17,0.0022103778152901712,0.0037538444116002965,0.0036403558992882407,0.0028945423025845143,0.00016575108316838066,0.002695736740541647,-0.00031586215053795914,0.0,0.0029701909271229584
2019-10-18,0.0019251861877272601,0.0024176122167623767,0.0035557312999758344,0.0016012879518955386,2.9014059001678384e-05,0.0030954212404773196,0.0049214338569802075,0.0,-0.005269699785886754
2019-10-21,0.00017492820270854193,0.004431345427711234,0.004846181798048033,0.0029394744719055707,0.0024916456273148205,0.002499955941002753,-0.009189411806624508,0.0,0.008280361888214825
2019-10-22,-0.00427673058486839,-0.008190494889726195,-0.011531873122773244,-0.006071249292911195,-0.005060643107112748,0.0006888344226399321,-0.004591328796688431,0.0,-0.0149943399563545
2019-10-23,0.0027668595742377884,-0.001977309441582673,-0.0011773645684564876,-0.0006628058068649223,0.0027205059658944567,0.000487020348566093,-0.003837036545037674,0.0,0.0017108796754889538
2019-10-24,0.005222507108141249,0.013119249402686658,0.009010270393146695,0.008850043322186606,0.003431665291028176,-0.0005543856421829837,-0.0018927064253970575,0.0,0.011742260846133137
2019-10-25,-0.005654022039651214,-0.004696370554541453,-0.005957387045668156,-0.005154409598420192,-0.00597819973353005,-0.0049366024671775345,-0.008745594966187964,0.0,0.0037571631335278194
2019-10-28,-0.0023522206143463354,-0.0005495426068849577,-0.004958153820565844,-0.002317644456166506,-0.004644449100051193,0.006790938707607082,-0.0036270261225075026,0.0,-0.004010579364191285
2019-10-29,-0.0026888838499297615,-0.0025671564819352284,-0.0005665266694377563,-0.004582447388991711,-0.0014835880365492292,-0.006747767832762593,-0.0029633856494596525,0.0,0.002972793365941061
2019-10-30,0.005738351336650546,0.00112513457823634,0.0007460734913931011,0.004724631846057565,0.003840843171272955,0.0035613759844593086,-0.0014198470577465262,0.0,0.007754778229493477
2019-10-31,-0.0007579845281836901,-0.004382203251273682,0.0009824198806073733,-0.0019258161676061543,-0.00023203018068756085,-0.008430925009965904,0.005291216028520197,0.0,0.009230878998415902
2019-11-01,-0.0008212325326454,-0.0005948100466771596,-0.006151946677253841,-0.0015810769592064725,-0.0030925835862242877,-0.005600903448359878,-0.004526915466795014,0.0,-0.00240328558015519
2019-11-04,-0.011519209236960065,-0.012306848314227854,-0.014039772490484773,-0.011813521294919636,-0.014732455116489138,0.0035827938411510047,-0.012116675273615991,0.0,-0.02143486501686186
2019-11-05,-0.01455796751609342,-0.010406199789471915,-0.011812645127842773,-0.011952305411901757,-0.019976862441482814,-0.0010150947652737112,-0.008521319908066028,0.0,0.0005476236332080087
2019-11-06,0.005179289504140762,0.0044639983735985005,0.006132716987165651,0.004805356457055671,0.004772865288430419,-0.0016106790361684674,0.0028394657928422933,0.0,0.004359346625913013
2019-11-07,-0.004725733197015767,-0.0072448556049605865,-0.0096623111908814,-0.004354551326326282,-0.005499473055939736,0.005012547014875318,-0.006860973182739017,0.0,-0.007769848284506272
2019-11-08,0.000651424319534486,0.0038036165798626814,-0.0014179964511272024,0.0002953353134484796,0.005091856302891699,0.00252698717021324,-0.002143579864518249,0.0,-0.0010556902867631618
2019-11-11,0.0006425226174764174,0.0012939797381401755,-0.00018334954209532723,0.0007016754338116456,0.00011716306538343878,0.0006853498975409902,0.0013418311408526435,0.0,-0.0005750387110585891
2019-11-12,0.0018258879158624083,0.0032771409175222734,0.0024261992315044406,0.0010880516617707895,0.0022364605258956955,0.001372889666412952,-0.000714664460468742,0.0,0.002482192045257741
2019-11-13,0.0038355639881078704,0.009008167636599573,0.009616825921758117,0.005696971634674924,0.00674852836841576,-0.0007980583398743408,0.004572025040342105,0.0,0.0025317435900318545
2019-11-14,0.0026821973552782303,0.0017227659243531357,0.0027759872002804382,0.002156203231090171,0.0019622940950025205,-0.000712627708017165,0.002888225123561924,0.0,0.0025996116423680025
2019-11-15,0.006099744348719075,0.009537458802963434,0.00445660761645548,0.007003760958118326,0.003930370869530069,0.0061540678892127165,-0.0012808365074093513,0.0,0.010144282438494578
2019-11-18,0.001098121394425191,0.0026868123867869274,0.004135789337601143,0.0018546047190388763,-0.002015186864405676,-0.0008216881061436669,0.000669294965450555,0.0,-0.0015271843498521815
2019-11-19,-0.006091987602922527,-0.005884253374789333,-0.001943114829279557,-0.006744613696739049,-0.007603876953301154,-0.00893876396473186,-0.004970151297935485,0.0,0.004043395147293705
2019-11-20,0.005750065158282704,0.0025441079838214396,0.0026275098905875053,0.0037450398165941173,0.014395252080095216,-0.006198678649068762,0.0029069278230134674,0.0,-0.009020687625084348
2019-11-21,-0.0059628851678017675,-0.00944195385654644,-0.009126051368998496,-0.008725428389615427,-0.013410682338476216,-0.000590655340744017,-0.0032901545602229444,0.0,-0.0024878000706791215
2019-11-22,-0.0010623684413019528,-0.001962418458634951,-0.0017953456749554848,-0.0013430065963321986,-0.00301719847713484,0.006242282500534586,-0.004006521456350405,0.0,-0.003172130574268907
2019-11-25,0.007635794443272457,0.005757638972276581,0.0050442343937384514,0.006864160390519254,0.007105073222241982,0.003984781264042874,-0.0037120794156808084,0.0,0.013865512676247301
2019-11-26,0.0011552812921438143,0.003912148325214297,0.009365101160109418,-0.0006445131514546074,8.553661059650889e-05,-0.007511138325538564,-0.0014377730339323984,0.0,0.0023380749897496285
2019-11-27,0.0026737289666611094,0.006082613389355778,0.006512493662069195,0.00374269324287104,0.002780654682433033,0.0038341739004986554,-0.0016038930397186879,0.0,0.007842117315206846
2019-11-29,-0.004341018009238759,-0.003844196049547817,-0.005370876886047904,-0.0049314090195107674,-0.003940109502328788,-0.00441805481030427,-0.001476793785401454,0.0,-0.00679260254430357
2019-12-02,-0.00880874003101546,-0.011846860527834995,-0.012043678982499998,-0.010367945297456911,-0.009813459602143415,-0.014257787546147184,-0.0008755770661613232,0.0,-0.00914812844526395
2019-12-03,-0.005221826876316856,-0.0010302586628485081,0.002156172186805732,-0.005240262843531608,-0.004474486280510586,-0.001,-5.672430314991497e-05,0.0,0.0015018863711695634
2019-12-04,0.0076344001613105825,0.006110603400413997,0.007872260152138362,0.007481877576234331,0.007655279617401543,0.009381647006721774,0.0021586158542150256,0.0,0.006241624132803279
2019-12-05,0.0022602910253764295,0.0002852898923394756,-0.0008763651137449498,0.0021940452718344897,0.003836176025500848,0.0011689110686031786,0.00301602254837155,0.0,-0.002080110963873522
2019-12-06,0.007333488559243579,0.00412162765713347,0.004164488684642167,0.005745480691459846,0.004178953583816277,0.005782216780164588,-0.004945133037610423,0.0,0.01237445962324921
2019-12-09,-0.0016082921909205223,-0.0031321035389811173,-0.0033878442039738427,-0.0015120043710912018,0.0005163109321720149,-0.004336298171459008,0.00028910754493039945,0.0,-0.005814355312276984
2019-12-10,-0.0004438908289466684,-0.002325649891441829,0.0009174363305086159,-0.0005199678633713784,0.0008801208888804753,-0.0010906502693622587,0.0014758574057954271,0.0,-0.004121505816521747
2019-12-11,0.004661539157111867,0.004378774746188726,0.005975345816034934,0.004149846208112824,0.004083330906011583,0.004498625969155855,0.0024025098337208347,0.0,0.0005883996272377667
2019-12-12,0.011331024426507394,0.006644461312448272,0.0024400437163835573,0.009840134360320519,0.01087820783487462,0.0027030471684863213,0.00032924967056339387,0.0,-0.0031842096981077447
2019-12-13,-0.004328180960549658,-0.0002678253887587653,0.0015320533620675316,-0.0026924891256365742,-0.0007128452927842562,-0.004870555877281047,-0.0035665152786216853,0.0,0.0032004498707234727
2019-12-16,0.010333868922597123,0.0077115631766506995,0.010610779370909635,0.008147379083227248,0.011309456350719373,0.009338281775383985,0.0005351231635999474,0.0,0.014683541148700753
2019-12-17,0.004153118337773609,0.0031706048853085006,0.0013839680035042648,0.0042843789357565245,0.004691276455872798,0.000220131261481348,8.999979811720116e-05,0.0,-0.010010465313943652
2019-12-18,-0.00353013624366197,-0.00291281299445307,-0.002208267526483503,-0.003158828676203523,-0.0023082716630374437,-0.0034864859361425663,-0.0029066283879171434,0.0,-0.00015773570729389283
2019-12-19,0.002386428288328581,0.004992764729057139,0.004391595355583127,0.0023859347638218098,0.0024306286484900353,0.0045151546632678456,-0.0021963934708222072,0.0,0.009191982083043407
2019-12-20,0.006039326817891396,0.006643647920638124,0.00736124105110591,0.006435300944993908,0.006567563991590076,0.006427922947547326,-0.00025097471509184696,0.0,0.0033546797591147114
2019-12-23,-3.706215772481084e-05,-0.002434972637797913,-0.0020876841259490873,-0.001102802508032171,0.00246833561128309,-0.0011262205566465694,-0.00028196776569231234,0.0,0.03054062042771003
2019-12-24,0.0009536814143913032,0.002617131275752407,0.0019873827542509614,0.002328394916637863,0.0003387035603600186,-0.0004905292982349648,0.0007838321955159703,0.0,-0.0012437508173308372
2019-12-26,0.005824898356506922,0.005984479019467349,0.005709802178679605,0.0065957368488995345,0.007538900064514867,0.004902984952778751,-0.0003077810562843295,0.0,-0.001
2019-12-27,-0.0007502555396247562,-0.0013658297927211763,-0.0006761245393183812,-0.00171972055602821,-0.001355652697487006,-0.002064315898571871,5.585906824084316e-05,0.0,0.0
2019-12-30,-0.005368937757909597,-0.003644437489295812,-0.003603056107651495,-0.004745784812878947,-0.005411360120543397,-0.006111864004674711,0.002145072496369798,0.0,-0.005114108216204171
2019-12-31,0.0030802698440840558,0.0015373341675760572,0.0015207423066265536,0.002420786061587105,0.004714030043713286,0.00041863536981968366,-2.8993833662359006e-05,0.0,0.006947888486158494
2020-01-02,0.007384426957392376,0.008245639978401437,0.006304455697861445,0.009074060117942121,0.00842620515166594,0.0032614878624207984,-0.002621943232470532,0.0,0.023126148870299113
2020-01-03,-0.008839256858267098,-0.0017637267114614208,-0.002920530610058488,-0.006018038543062627,-0.008339879910894663,-0.010957554386344558,-0.0031823061770250177,0.0,-0.006157223704820697
2020-01-06,0.0033841511688916933,0.00024986231559046197,0.00017031405979971867,0.0017222980115404374,0.004275985366125428,0.00045301597502758837,-0.0019568928907716496,0.0,-0.003913119814801825
2020-01-07,-0.0015413571329507543,-0.0032936693681140826,-0.002301525562035327,-0.0016317036289342978,-0.0009513995002320803,-0.0008312516483632431,-0.0004049063174643041,0.0,-0.004169681225962703
2020-01-08,0.008637151822866188,0.007140631177903882,0.00728074763216631,0.006872916319258751,0.008078711367212556,0.0038517946264603233,-0.0010457787380300431,0.0,0.005371441456001373
2020-01-09,0.0067745365362652694,0.01066108273152873,0.010176571891225396,0.00901830786612146,0.008320142154860568,0.008348578408325615,-0.0015786355437753651,0.0,0.008905412443414354
2020-01-10,-0.0036319626018381586,-0.0029919032416633458,-0.002820160560410744,-0.0035498411131976984,-0.002832520688725238,-0.00175215867237016,-0.0010300409002585776,0.0,-0.00437414229722214
2020-01-13,0.008664501372934074,0.010216444742282265,0.01006658486458099,0.009955048848837206,0.007963845181575214,0.009298878439161357,-0.0009777500922024723,0.0,0.0014988029706000023
2020-01-14,0.0018792398211288704,-0.0031034841724724297,-0.00268333759693461,-0.001078618607639862,0.0021737544740040747,-0.002481223178315387,-0.0009792425013613617,0.0,0.0014252647731795422
2020-01-15,-0.0012627216058647554,0.003851776903732581,-0.0026007970665399924,-0.0008005285955580267,-0.0012010869902808867,0.0010446336726076795,-0.0028385425078568255,0.0,-0.006970835702357699
2020-01-16,0.008693722528854704,0.009972039940461348,0.008307981244010177,0.010183641747166147,0.005995491619824703,0.00798341069321578,-0.0024750292999723656,0.0,0.009704252272844207
2020-01-17,0.004006995212600374,0.007417418992723258,0.004846876511649573,0.006048076203523867,0.002374489956404263,0.002430649080659067,0.00030507711025647887,0.0,0.0075277118522436475
2020-01-21,0.00022055470800744703,0.0034674175726840868,0.0017058347396620348,0.0016103493620771528,-0.0005363409347098972,-0.0007340665455575428,0.0005461550418831363,0.0,-0.010544497114119977
2020-01-22,0.0029168715945879567,0.002357103070021768,0.003420586439105787,0.0031442985968445076,0.0034464867421125783,0.001954236922822846,0.0004001338312630792,0.0,-0.0008247334415014563
2020-01-23,-0.0003300944129391,0.0028037691162526674,0.001300451163731758,0.001596432292100799,-0.0018632510793395666,0.0004550161644291681,-0.0013906954933506405,0.0,0.003042414433599025
2020-01-24,-0.01382324860612369,-0.007090528511659524,-0.010240487630737921,-0.010705668775071953,-0.01860079958788678,-0.0030523528069151392,-0.005367001777783774,0.0,-0.022595667288126207
2020-01-27,-0.014647739057218665,-0.0167539045059873,-0.017161897036032076,-0.015284390390628209,-0.016148633554186234,-0.011938209247965657,-0.00048701336200305287,0.0,-0.021900860337936236
